,index,no,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name,Matching P Tags,Top P Score Reports,Matching M Tags,Top M Score Reports,Top P Match Score,Top M Match Score,Top Agg Match (P&M),Top P Match UIDs,Top M Match UIDs,Top Agg Match UIDs
308,2897,2898,2021-09-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",BIOSITE MEDICAL INSTRUMENTS,"512 A MANGA ST JUNA SUBD MATINA, DAVAO CITY",PH - Philippines,0822956420,.,BMII.IMPORT@GMAIL.COM,.,SANSURE BIOTECH INC,,China,3180.0,3966.8,USD,6.36,Kg.,43.0,Kg.,0.0,,NOVEL CORONAVIRUS (2019-NCOV) NUCLEIC ACID DIAGNOSTIC KIT (PCR-FLOURESCENCE PROBING),2,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2898,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,"diagnostic,nucleic,probing,novel,coronavirus,2019,acid | diagnostic,nucleic,probing,novel,coronavirus,2019,acid","{'diagnostic,2019,nucleic,probing,acid,novel,coronavirus': '1ea'} | {'diagnostic,2019,nucleic,probing,acid,novel,coronavirus': '1ea'}","biotech,sansure | biotech,sansure | biotech,sansure | biotech,sansure","{'sansure': 20, 'biotech': '1ea'} | {'sansure': 20, 'biotech': '1ea'} | {'sansure': 20, 'biotech': '1ea'} | {'sansure': 20, 'biotech': '1ea'}",3.5,21.0,44.0,447 | 1050,917 | 987 | 936 | 950,917 | 987
309,2914,2915,2021-09-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",PHARMALLY PHARMACEUTICAL,.,PH - Philippines,.,.,.,.,BGI HEALTH HK COMPANY LIMITED,,Hong Kong,1250000.0,1301020.0,USD,130.0,Kg.,849.0,Kg.,0.0,,"5000 SETS, REAL-TIME FLUORESCENT RT-PCR KIT FOR DETECTING 2019-NCOV",4,,CIF,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2915,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,"detecting,ncov,real,fluorescent,time,2019 | detecting,ncov,real,fluorescent,time,2019 | detecting,ncov,real,fluorescent,time,2019","{'detecting,ncov,real,2019,fluorescent,time': '1ea'} | {'detecting,ncov,real,2019,fluorescent,time': '1ea'} | {'detecting,ncov,real,2019,fluorescent,time': '1ea'}",bgi,{'bgi': 20},6.0,10.0,32.0,1056 | 567 | 568,568,568
310,2969,2970,2021-09-03 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",TOTAL POWER  INCORPORATED,"UNIT 201 ALABANG BUSINESS TOWER 1216 ACACIA AVE MADRIGAL BUSINESS PARK, MUNTINLUPA CITY",PH - Philippines,028420066,.,ANN.MISA@I-TOTAL-NET.COM,.,VIVACHEK BIOTECH (HANGZHOU),,China,6600.0,7048.3,USD,41.0,Kg.,49.0,Kg.,0.0,,3000 PCS VCD16-01-011 VIVADIAG PRO SARS-COV-2 AG RAPID TEST,5,PACKAGE,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2970,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,"ag,pro,vivadiag,rapid","{'vivadiag': 20, 'ag': 4, 'rapid': 4, 'pro': '1ea'}","vivachek,biotech,hangzhou","{'hangzhou': 20, 'vivachek,biotech': '1ea'}",29.0,22.0,72.0,799,340,799 | 340
311,2983,2984,2021-09-03 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ASSURANCE CONTROLS TECH. CO INC,"UNIT 1710 ANNAPOLIS WILSHIRE PLAZA, 11 ANNAPOLIS ST., GREENHILLS, SAN JUAN",PH - Philippines,6327224580,.,MBSRONQUILLO@ASSURANCECONTROLS.COM,.,ZYBIO INC,,China,4320.0,4542.7,USD,2.0,Kg.,31.0,Kg.,0.0,,15KIT OF MOLACCU SARS COV-2 MULTIPLEX VARIANTS PCR KIT 96T/KIT,1,,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,2984,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,multiplex | molaccu | multiplex | multiplex | pcr | pcr | multiplex | pcr | multiplex | molaccu,{'multiplex': '1ea'} | {'molaccu': '1ea'} | {'multiplex': '1ea'} | {'multiplex': '1ea'} | {'pcr': '1ea'} | {'pcr': '1ea'} | {'multiplex': '1ea'} | {'pcr': '1ea'} | {'multiplex': '1ea'} | {'molaccu': '1ea'},zybio,{'zybio': 20},0.5,20.0,20.0,1294 | 1020 | 1319 | 1338 | 952 | 1035 | 500 | 1442 | 1446 | 1021,1032,1032
312,3077,3078,2021-09-02 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS DOSLF,,Germany,1169.3,1231.4,USD,1.32,Kg.,2.73,Kg.,0.0,,09289291190 ANTI-SARS-COV-2 S CS ELECSYS,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3078,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,"elecsys,anti","{'elecsys': 20, 'anti': 20}","roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",40.0,21.0,87.0,777,131 | 132 | 133 | 252 | 256 | 643 | 647,777
313,3108,3109,2021-09-02 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",TRULABORATORIES CORP.,"14 DETROIT ST., CUBAO, QUEZON CITY",PH - Philippines,024511965,.,SALES@TRULABORATORIES.COM,.,SD BIOSENSOR INC.,,South Korea,10300.0,12627.9,USD,360.0,Kg.,420.0,Kg.,0.0,,STANDARD TM Q COVID -19 AG NASAL-600 STANDARD TM Q COVID -19 AG TEST NASAL-330 STANDARD TM COVID-19 NASAL SWABS ONLY(FOC-VALUE FOR CUSTOMS ONLY)-1000,30,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3109,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,"ag,standard | ag,standard | ag,standard | ag,standard | ag,standard","{'standard': 20, 'ag': 4} | {'standard': 20, 'ag': 4} | {'standard': 20, 'ag': 4} | {'standard': 20, 'ag': 4} | {'standard': 20, 'ag': 4}","biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd",{'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20},24.0,20.0,88.0,693 | 691 | 1048 | 1047 | 1215,1116 | 649 | 642 | 815 | 810 | 812 | 691 | 694 | 687 | 688 | 692 | 853 | 854 | 689 | 690 | 967,691
314,3111,3112,2021-09-02 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",TRULABORATORIES CORP.,"14 DETROIT ST., CUBAO, QUEZON CITY",PH - Philippines,024511965,.,SALES@TRULABORATORIES.COM,.,SD BIOSENSOR INC.,,South Korea,30000.0,36780.3,USD,1300.0,Kg.,1500.0,Kg.,0.0,,STANDARD TM Q COVID-19 AG TEST-3000,100,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3112,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,"ag,standard | ag,standard | ag,standard | ag,standard | ag,standard","{'standard': 20, 'ag': 4} | {'standard': 20, 'ag': 4} | {'standard': 20, 'ag': 4} | {'standard': 20, 'ag': 4} | {'standard': 20, 'ag': 4}","biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd",{'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20},24.0,20.0,88.0,693 | 691 | 1048 | 1047 | 1215,1116 | 649 | 642 | 815 | 810 | 812 | 691 | 694 | 687 | 688 | 692 | 853 | 854 | 689 | 690 | 967,691
315,3113,3114,2021-09-02 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS DOSLF,,Germany,306.8,323.2,USD,0.35,Kg.,0.72,Kg.,0.0,,09289313190  ANTI-SARS-COV-2 S PC ELECSYS,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3114,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,"elecsys,anti","{'elecsys': 20, 'anti': 20}","roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",40.0,21.0,87.0,777,131 | 132 | 133 | 252 | 256 | 643 | 647,777
316,3134,3135,2021-09-02 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ALLIED HOSPITAL SUPPLY INT'L. CORPORATION,"NO 6 LEONARD WOOD LOOP, BAGUIO CITY",PH - Philippines,0744425407,.,ANNE_MARIE_PH@YAHOO.COM,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,100000.0,117775.9,USD,2452.5,Kg.,2769.0,Kg.,0.0,,COVID 19 AG RAPID T DEVICE 25T NP,14,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3135,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,"rapid,ag | rapid,ag | ag,rapid","{'rapid': 4, 'ag': 4} | {'rapid': 4, 'ag': 4} | {'ag': 4, 'rapid': 4}","abbott,korea,diagnostics","{'abbott': 20, 'diagnostics,korea': '1ea'}",8.0,11.0,26.5,549 | 1122 | 156,835,835
317,3187,3188,2021-09-02 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ALLIED HOSPITAL SUPPLY INT'L. CORPORATION,"NO 6 LEONARD WOOD LOOP, BAGUIO CITY",PH - Philippines,0744425407,.,ANNE_MARIE_PH@YAHOO.COM,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,100000.0,117775.9,USD,2452.5,Kg.,2785.0,Kg.,0.0,,COVID 19 AG RAPID T DEVICE 25T NP,14,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3188,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,"rapid,ag | rapid,ag | ag,rapid","{'rapid': 4, 'ag': 4} | {'rapid': 4, 'ag': 4} | {'ag': 4, 'rapid': 4}","abbott,korea,diagnostics","{'abbott': 20, 'diagnostics,korea': '1ea'}",8.0,11.0,26.5,549 | 1122 | 156,835,835
318,3199,3200,2021-09-02 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",BIOSITE MEDICAL INSTRUMENTS,"512 A MANGA ST JUNA SUBD MATINA, DAVAO CITY",PH - Philippines,0822956420,.,BMII.IMPORT@GMAIL.COM,.,SHENZHEN FEIYA BIOMEDICAL TECHNOLOGY CO LTD,,China,4800.0,5423.1,USD,89.0,Kg.,96.0,Kg.,0.0,,SARS COV2 ANTIGEN  TEST KIT 4000pcs,7,,FOB,,,,PORT OF CLARK,,,,0,,,,,,,,,,,3200,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,antigen | antigen,{'antigen': 4} | {'antigen': 4},"biomedical,technology | biomedical,technology | biomedical,technology | co,shenzhen,biomedical","{'biomedical,technology': '1ea'} | {'biomedical,technology': '1ea'} | {'biomedical,technology': '1ea'} | {'co,shenzhen,biomedical': '1ea'}",4.0,1.0,8.5,44 | 187,173 | 174 | 598 | 820,187
319,3230,3231,2021-09-02 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",WILFREDO VELASCO,.,PH - Philippines,.,.,.,.,ARLENE HOPKINS,,United States,204.0,297.2,USD,3.01,Kg.,3.01,Kg.,0.0,,12 PCS BINAX COVID HOME TEST KITS,0,PACKAGE,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3231,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,12,{'12': '1ea'},,,0.1111111111111111,0.0,0.1111111111111111,938,,938
320,3242,3243,2021-09-02 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS DOSLF,,Germany,12331.7,12986.3,USD,13.91,Kg.,28.84,Kg.,0.0,,09289267190  ANTI-SARS-COV-2 S ELECSYS COBAS E 200,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3243,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,"elecsys,anti","{'elecsys': 20, 'anti': 20}","roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",40.0,21.0,87.0,777,131 | 132 | 133 | 252 | 256 | 643 | 647,777
321,3337,3338,2021-09-01 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",BREEZMAN MARKETING,"35 KATANGIAN STREET BATASAN HILLS, QUEZON CITY",PH - Philippines,4040272,.,BREEZMANMARKETING@GMAIL.COM,.,SUGENTECH INC,,South Korea,6325.0,7743.3,USD,193.2,Kg.,276.0,Kg.,0.0,,"5,500PCS SGTI-FLEX COVID-19 AG",21,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3338,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,"ag,sgti,flex","{'sgti_flex': 20, 'ag': 4}",sugentech | sugentech | sugentech | sugentech,{'sugentech': 20} | {'sugentech': 20} | {'sugentech': 20} | {'sugentech': 20},24.0,20.0,88.0,663,663 | 665 | 664 | 662,663
322,3369,3370,2021-09-01 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",BREEZMAN MARKETING,"35 KATANGIAN STREET BATASAN HILLS, QUEZON CITY",PH - Philippines,4040272,.,BREEZMANMARKETING@GMAIL.COM,.,ZHENJIANG FAIRTRADE E COMMERCE CO LTD,,China,7920.0,10391.6,USD,248.5,Kg.,355.0,Kg.,0.0,,"7,200PCS COVID-19 ANTIGEN RAPID TEST (LATEX)",25,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3370,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,"rapid,antigen,latex","{'rapid': 4, 'antigen': 4, 'latex': '1ea'}",co | co | co,{'co': '1ea'} | {'co': '1ea'} | {'co': '1ea'},9.0,0.5,9.0,174,520 | 903 | 956,174
323,3375,3376,2021-09-01 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",BREEZMAN MARKETING,"35 KATANGIAN STREET BATASAN HILLS, QUEZON CITY",PH - Philippines,4040272,.,BREEZMANMARKETING@GMAIL.COM,.,HANGZHOU CLONGENE BIOTECH CO LTD,,China,8250.0,10219.5,USD,251.3,Kg.,359.0,Kg.,0.0,,"7,500PCS CLONGENE COVID-19 ANTIGEN RAPID TEST CASSETTE (LATERAL FLOW)",20,,CFR,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,3376,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,"rapid,cassette,antigen | rapid,cassette,antigen","{'rapid': 4, 'antigen': 4, 'cassette': 1} | {'rapid': 4, 'antigen': 4, 'cassette': 1}","clongene,hangzhou,biotech | clongene,hangzhou,biotech | clongene,hangzhou,biotech","{'biotech_clongene': 20, 'hangzhou': 20} | {'biotech_clongene': 20, 'hangzhou': 20} | {'biotech_clongene': 20, 'hangzhou': 20}",9.0,40.0,89.0,179 | 615,183 | 130 | 206,183
324,3458,3459,2021-08-31 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MRL CYBERTEC CORPORATION,"NO. 124 MALAKAS ST. CENTRAL DILIMAN,, QUEZON CITY",PH - Philippines,4410398,.,JULIE.DELACRUZ19@GMAIL.COM,.,AITBIOTECH PTE LTD,,Singapore,72600.0,77226.5,USD,63.0,Kg.,70.0,Kg.,0.0,,220PCS ABTES COVID-19 QPCR I KIT (100),2,,EXW,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,3459,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,"qpcr,abtes","{'qpcr,abtes': '1ea'}",aitbiotech | aitbiotech,{'aitbiotech': 20} | {'aitbiotech': 20},2.0,3.3333333333333335,8.666666666666668,935,1269 | 1270,1269
325,3493,3494,2021-08-31 03:00:00,38220090000,Other,BUSINESS BEYOND LIMITS OPC,.,PH - Philippines,.,.,.,.,SHINING GREEN GMBH,,Hong Kong,750000.0,780538.0,USD,78.0,Kg.,410.0,Kg.,0.0,,"3000 SETS, REAL-TIME FLUORESCENT RT-PCR KIT FOR DETECTING 2019-NCOV",3,,CIF,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,3494,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,"detecting,ncov,real,fluorescent,time,2019 | detecting,ncov,real,fluorescent,time,2019 | detecting,ncov,real,fluorescent,time,2019","{'detecting,ncov,real,2019,fluorescent,time': '1ea'} | {'detecting,ncov,real,2019,fluorescent,time': '1ea'} | {'detecting,ncov,real,2019,fluorescent,time': '1ea'}",gmbh | gmbh | gmbh | gmbh,{'gmbh': 4} | {'gmbh': 4} | {'gmbh': 4} | {'gmbh': 4},6.0,2.0,6.0,1056 | 567 | 568,244 | 188 | 514 | 515,1056 | 567 | 568
326,3597,3598,2021-08-31 03:00:00,38220090000,Other,ASHLAR CONSUMER GOOD TRADING,.,PH - Philippines,.,.,.,.,RICH TECH ETRADE LIMITED,,Hong Kong,500.0,541.6,USD,24.4,Kg.,24.5,Kg.,0.0,,1000 PCS SARS COV 2 ANTIGEN TEST,1,PACKAGE,DAP,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,3598,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,antigen | antigen,{'antigen': 4} | {'antigen': 4},limited | limited | limited | limited | tech,{'limited': '1ea'} | {'limited': '1ea'} | {'limited': '1ea'} | {'limited': '1ea'} | {'tech': '1ea'},4.0,0.5,4.0,44 | 187,949 | 834 | 842 | 847 | 1002,44 | 187
327,3606,3607,2021-08-31 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MUREX DIAGNOSTIC PRODUCTS SPECIALISTS,"8 BONIFACIO ST., POBLACION EAST SAN NICOLAS, PANGASINAN",PH - Philippines,0755733670,.,MUREXDIAGNOSTICS@YAHOO.COM,.,LUMIQUICK DIAGNOSTICS INC,,United States,28500.0,31021.7,USD,122.4,Kg.,153.0,Kg.,0.0,,"15,000PCS COVID-19 ANTIGEN TEST STRIP",7,,EXW,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,3607,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,antigen | antigen,{'antigen': 4} | {'antigen': 4},"lumiquick,diagnostics","{'lumiquick': 20, 'diagnostics': '1ea'}",4.0,21.0,46.0,44 | 187,539,539
328,3620,3621,2021-08-31 03:00:00,38220090000,Other,ALLIED HOSPITAL SUPPLY INT'L. CORPORATION,"NO 6 LEONARD WOOD LOOP, BAGUIO CITY",PH - Philippines,0744425407,.,ANNE_MARIE_PH@YAHOO.COM,.,USTAR BIOTECHNOLOGIES HANGZHOU LTD,,China,6560.0,8225.9,USD,138.5,Kg.,150.0,Kg.,0.0,,DIAGNOSTIC KIT FOR NOVEL CORONAVIRUS 2019-NCOV,6,,CFR,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,3621,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,"2019,novel,coronavirus | 2019,ncov | diagnostic,2019,novel,coronavirus | 2019,ncov | 2019,novel,coronavirus | 2019,novel,coronavirus","{'2019,novel,coronavirus': '1ea'} | {'2019,ncov': '1ea'} | {'diagnostic,2019,novel,coronavirus': '1ea'} | {'2019,ncov': '1ea'} | {'2019,novel,coronavirus': '1ea'} | {'2019,novel,coronavirus': '1ea'}","hangzhou,ustar,biotechnologies | hangzhou,ustar,biotechnologies","{'hangzhou': 20, 'ustar': 20, 'biotechnologies': '1ea'} | {'hangzhou': 20, 'ustar': 20, 'biotechnologies': '1ea'}",1.0,20.5,42.0,977 | 1275 | 857 | 499 | 243 | 1054,239 | 250,239
329,3627,3628,2021-08-31 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MRL CYBERTEC CORPORATION,"NO. 124 MALAKAS ST. CENTRAL DILIMAN,, QUEZON CITY",PH - Philippines,4410398,.,JULIE.DELACRUZ19@GMAIL.COM,.,BEIJING LEPU MEDICAL TECHNOLOGY CO LTD,,China,10000.0,12090.0,USD,267.0,Kg.,296.0,Kg.,0.0,,"10,000PCS 2019-NCOV ANTIGEN RAPID TEST KIT ( COLLOIDAL GOLD IMMUNOCHROMATOGRAPHY)",23,,CIF,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,3628,Trade Atlas - 01-03-2022 - File ID 5554621638.xlsx,"immunochromatography,rapid,colloidal,2019,gold,antigen","{'immunochromatography': 4, 'rapid': 4, 'antigen': 4, 'colloidal,2019,gold': '1ea'}","medical,technology,beijing,lepu | medical,technology,beijing,lepu | medical,technology,beijing,lepu","{'lepu': 20, 'medical,technology,beijing': '1ea'} | {'lepu': 20, 'medical,technology,beijing': '1ea'} | {'lepu': 20, 'medical,technology,beijing': '1ea'}",15.0,23.0,76.0,10,10 | 814 | 619,10
