,index,paproduct detailno,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name,Top P Match Score,Top P Match UIDs,Matching P Tags,Top P Score Reports,Top M Match Score,Top M Match UIDs,Matching M Tags,Top M Score Reports,Top Agg Match (P*M),Top Agg Match UIDs
515,515,14847,05-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",EURONANO DIAGNOSTICS (PRIVATE) LIMITED,,PK - Pakistan,.,.,.,.,,,Turkey,232.22,0.0,USD,0.0,,0.0,,2.0,KG,BOSPHORE SARSCOV2 VARIANT DETECTION KIT V1 25RXNBOX QTY 2 KIT,0.0,,,,,,KPAF,,PRMIER SERVICES INTERNATIONAL,,0.0,,,,,,,,,,,516,Pakistan Trade Atlas All 2021 HS 382200.csv,0.6666666666666666,374,"v1,detection","{'detection': 1, 'v1': '1ea'}",0.0,,,,0.0,
516,516,14873,04-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MEDI LAB SERICES,PESHAWAR,PK - Pakistan,.,.,.,.,,,Turkey,300.0,0.0,USD,0.0,,0.0,,30.0,KG,CIRRUS COVID19 IGM  IGG ANTIBODY PCR TEST KIT  EXPIRY DATE 27042022 LOT NO. 2011190  QUANTITY NET WEIGHT 30KGS ORIGIN TURKEY ........,0.0,,,,,,PPAF,,SHARIF CUSTOM CLEARING AGENCY,,0.0,,,,,,,,,,,517,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,1075 | 1076,igg | igm,"{'igg': 4, '': '1ea'} | {'igm': 4, '': '1ea'}",0.0,,,,0.0,
517,517,14911,03-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MEXIMP TECHNOLOGIES,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,AGILENT TECHNOLOGIES DENMARK APS,,United States,341.0,0.0,USD,0.0,,0.0,,0.12,KG,DIGNOSTIC TYPE. IR057612FLEX Mono MxH CD99  MIC2 Gene Product  Ewings Sarcoma Clone 12E7  RTU  LinkIR058612FLEX Mono MxH Inhibin alpha Clone R1  RTU Link,0.0,,,,,,KPFI,,MUJEEB ULLAH ASSOCIATES,,0.0,,,,,,,,,,,518,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,639,gene,{'gene': '1ea'},2.0,999,"technologies,agilent",,0.0,
518,518,14936,03-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,TIB MOLBIOL,,Germany,802.72,0.0,USD,0.0,,0.0,,5.0,KG,LIGHTMIX SARBECOVIRUS SARSCOV2 QTY 5 PCS,0.0,,,,,,KPFI,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,519,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,270,5,{'5': '1ea'},0.0,,,,0.0,
519,519,14961,03-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MAQSOOD BRTOTHERS,48-CIRCULAR ROAD REVALI CINEMATYRE S MARKERT LAHORE PAKISTAN,PK - Pakistan,.,.,.,.,TAIDOC TECHNOLOGY CORPORATION,,Taiwan,8.0,0.0,USD,0.0,,0.0,,4.0,KG,COVID 19 ANTIGEN RAPID INDIVIDUAL TEST. 4 Box Free Of CostValue for Custom Purpose Only,0.0,,,,,,KPAF,,ROYAL ENTERPRISE.,,0.0,,,,,,,,,,,520,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,44 | 187 | 171 | 209 | 550 | 1173 | 618 | 648 | 1245 | 613 | 1243 | 643 | 1074 | 185,"antigen | antigen | rapid,antigen | rapid,antigen | rapid,antigen | rapid | rapid,antigen | rapid,antigen | rapid,antigen | rapid,antigen | rapid,antigen | rapid,antigen | rapid,antigen | rapid,antigen","{'antigen': 4, '': '1ea'} | {'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'}",3.0,284 | 746,"technology,taidoc,corporation | technology,taidoc,corporation", | ,8.0,284 | 746
520,520,14990,03-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",TECHSOURCE ENTERPRISES,B-36 KARACHI UNIVERSITY EMPOLYEES COOPERATIVE SOCIETY KARACHI EAST GUL,PK - Pakistan,.,.,.,.,Fedex,,United States,450.0,0.0,USD,0.0,,0.0,,5.0,KG,161820 Recombivirus Mouse Anti SARSCOV2 Covid Spike 1 RBD IgG Elisa Kit 405420,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,521,Pakistan Trade Atlas All 2021 HS 382200.csv,14.666666666666666,895,"elisa,anti,igg","{'elisa': 20, 'anti': 20, 'igg': 4, '': '1ea'}",0.0,,,,0.0,
521,521,14999,03-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MAQSOOD BRTOTHERS,48-CIRCULAR ROAD REVALI CINEMATYRE S MARKERT LAHORE PAKISTAN,PK - Pakistan,.,.,.,.,TAIDOC TECHNOLOGY CORPORATION,,Taiwan,10.0,0.0,USD,0.0,,0.0,,1.0,KG,COVID 19 ANTIGEN RAPID TEST1 Box FREE OF COST VALUE FOR CUSTOM PURPOSE ONLY,0.0,,,,,,KPAF,,ROYAL ENTERPRISE.,,0.0,,,,,,,,,,,522,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,44 | 187 | 171 | 209 | 550 | 1173 | 618 | 648 | 1245 | 613 | 1243 | 643 | 1074 | 185,"antigen | antigen | rapid,antigen | rapid,antigen | rapid,antigen | rapid | rapid,antigen | rapid,antigen | rapid,antigen | rapid,antigen | rapid,antigen | rapid,antigen | rapid,antigen | rapid,antigen","{'antigen': 4, '': '1ea'} | {'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'}",3.0,284 | 746,"technology,taidoc,corporation | technology,taidoc,corporation", | ,8.0,284 | 746
522,522,15034,02-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS CORP,,United States,311520.0,0.0,USD,0.0,,0.0,,60.0,KG,KIT COBAS 688008800 SARSCOV2 480T QTY 60 PCS BATCH NO H00366 MFG DT 18.2.21 EXP DT 31.12.21,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,523,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,131 | 132 | 133,cobas | cobas | cobas,{'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'},2.0,131 | 132 | 133 | 252 | 256 | 643 | 647,"roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics", |  |  |  |  |  | ,1.0,131 | 132 | 133
523,523,15047,02-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOORA PHARMA,"G-143, Defence View, Phase-II, Shaheed-e-Millat Expressway,",PK - Karachi,+92 2135388251,+92 2135388249,info@hoorapharma.com,www.hoorapharma.com,GENRUI BIOTECH INC,,China,110016.0,0.0,USD,0.0,,0.0,,955.0,KG,ITEMS SERIAL NO.1 NOVEL CORONAVIRUS 2019nCOVNUCLEIC ACID DETECTION KITRTPCR96TKIT,0.0,,,,,,KPAF,,,,0.0,,,,,,,,,,,524,Pakistan Trade Atlas All 2021 HS 382200.csv,0.75,1326 | 1327 | 461,"novel,coronavirus,detection | novel,coronavirus,detection | novel,coronavirus,detection","{'detection': 1, 'novel,coronavirus': '1ea'} | {'detection': 1, 'novel,coronavirus': '1ea'} | {'detection': 1, 'novel,coronavirus': '1ea'}",2.0,603 | 625 | 816 | 822 | 636,"biotech,genrui | biotech,genrui | biotech,genrui | biotech,genrui | biotech,genrui", |  |  |  | ,0.16666666666666666,987
524,524,15053,02-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MEDITEC INSTRUMENT CO,"SUITE 202, TAHIR PLAZA, PLOT-A-20, K.C.H.S.U COMMERCIAL AREA, DUTY FREE SHOP, KARACHI PA",PK - Pakistan,.,.,.,.,GUANGZHOU WONDFO BIOTECH CO LTD,,China,150.0,0.0,USD,0.0,,0.0,,375.0,KG,FINE CARE 2019nCOV IGMIGG TEST,0.0,,,,,,KPAF,,,,0.0,,,,,,,,,,,525,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,1185,igmigg,{'igmigg': '1ea'},3.0,158 | 112 | 113 | 824 | 859 | 792 | 281,"biotech,guangzhou,wondfo | biotech,guangzhou,wondfo | biotech,guangzhou,wondfo | biotech,guangzhou,wondfo | biotech,guangzhou,wondfo | biotech,guangzhou,wondfo | biotech,guangzhou,wondfo", |  |  |  |  |  | ,0.125,442
525,525,15055,02-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS CORP,,United States,4284.96,0.0,USD,0.0,,0.0,,24.0,KG,KIT COBAS 68008800 SARSCOV2 RMC QTY 24 PCS BATCH NO  H06710 MFG DT 24.3.21 EXP DT 28.2.22,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,526,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,131 | 132 | 133,cobas | cobas | cobas,{'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'},2.0,131 | 132 | 133 | 252 | 256 | 643 | 647,"roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics", |  |  |  |  |  | ,1.0,131 | 132 | 133
526,526,15101,02-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",DHL PAKISTAN (PVT) LTD,"162, Banglore Town, Shahrah-e-Faisal,",PK - Karachi,,+92 2134529964,imranahmed@dhl.com,www.dhl.com.pk,DHL WORLDWIDE EXPRESS,,United Arab Emirates,7.97,0.0,USD,0.0,,0.0,,0.8,KG,1029613314  COVID 19 SELF TEST RAPID ANTIGEN TEST,0.0,,,,,,IPAI,,,,0.0,,,,,,,,,,,527,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,44 | 187 | 171 | 209 | 550 | 1173 | 618 | 648 | 1245 | 613 | 1243 | 643 | 1074 | 185,"antigen | antigen | rapid,antigen | rapid,antigen | rapid,antigen | rapid | rapid,antigen | rapid,antigen | rapid,antigen | rapid,antigen | rapid,antigen | rapid,antigen | rapid,antigen | rapid,antigen","{'antigen': 4, '': '1ea'} | {'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'} | {'rapid': 4, 'antigen': 4, '': '1ea'}",0.0,,,,0.0,
527,527,15118,02-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,XIAMEN ZEESAN BIOTECH CO LTD,,China,1327.9,0.0,USD,0.0,,0.0,,10.0,KG,SARSCOV2 VARIANT B.1617 IDENTIFICATION KIT QTY 10 PCS FREIGHT ADDED AS PER MASTER,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,528,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,1273,10,{'10': '1ea'},2.25,801 | 651,"co,xiamen,biotech | xiamen,biotech,zeesan", | ,0.0,
528,528,15132,01-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",JB SCIENTIFIC,,PK - Pakistan,.,.,.,.,PROCOMCURE BIOTECH GMBH,,Germany,71.4,0.0,USD,0.0,,0.0,,2.0,KG,Phoenix DX SARSCOV2 Mulant Screen L452R 96 tests QTY2.00 KIT,0.0,,,,,,KPFI,,THAHEEM BROTHERS,,0.0,,,,,,,,,,,529,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,1303 | 1314,dx | 96,{'dx': '1ea'} | {'96': '1ea'},1.5,499 | 500,"procomcure,biotech,gmbh | procomcure,biotech,gmbh", | ,0.125,515
529,529,15146,01-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS GMBH,,Germany,643.29,0.0,USD,0.0,,0.0,,3.0,KG,ANTISARSCOV2 ELECSYS COBAS E 200 QTY 3 PCS BATCH NO. 56426001 MFG DT. 15.06.2021 EXP DT. 30.09.2021,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,530,Pakistan Trade Atlas All 2021 HS 382200.csv,10.0,256 | 777,elecsys | elecsys,"{'elecsys': 20, '': '1ea'} | {'elecsys': 20, '': '1ea'}",3.0,893 | 911 | 914,"roche,diagnostics,gmbh | roche,diagnostics,gmbh | roche,diagnostics,gmbh", |  | ,20.0,256 | 893 | 911
530,530,15161,01-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",DHL PAKISTAN (PVT) LTD,"162, Banglore Town, Shahrah-e-Faisal,",PK - Karachi,,+92 2134529964,imranahmed@dhl.com,www.dhl.com.pk,DHL AVIATION UK LTD,,Bahrain,8.0,0.0,USD,0.0,,0.0,,1.3,KG,7530448656 COVID TEST KIT,0.0,,,,,,LPFI,,SHAH AGENCIES,,0.0,,,,,,,,,,,531,Pakistan Trade Atlas All 2021 HS 382200.csv,0.0,,,,0.5,391 | 392 | 393 | 1449,uk | uk | uk | uk, |  |  | ,0.0,
531,531,15180,01-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",JB SCIENTIFIC,,PK - Pakistan,.,.,.,.,PROCOMCURE BIOTECH GMBH,,Germany,238.01,0.0,USD,0.0,,0.0,,2.0,KG,Phoenix Dx SARSCOV2 p68R Multiplex 96 test QTY02 kit,0.0,,,,,,KPFI,,THAHEEM BROTHERS,,0.0,,,,,,,,,,,532,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,1303 | 1314,dx | 96,{'dx': '1ea'} | {'96': '1ea'},1.5,499 | 500,"procomcure,biotech,gmbh | procomcure,biotech,gmbh", | ,0.75,500
532,532,15192,01-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",JB SCIENTIFIC,,PK - Pakistan,.,.,.,.,PROCOMCURE BIOTECH GMBH,,Germany,214.21,0.0,USD,0.0,,0.0,,6.0,KG,Phoenix Dx SARS COV2 Mulant Screen p681R96 tests QTY6.00 kit,0.0,,,,,,KPFI,,THAHEEM BROTHERS,,0.0,,,,,,,,,,,533,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,1303,dx,{'dx': '1ea'},1.5,499 | 500,"procomcure,biotech,gmbh | procomcure,biotech,gmbh", | ,0.125,515
533,533,15232,01-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,SHENZHEN LIFOTRONIC TECHNOLOGY,,China,98702.15,0.0,USD,0.0,,0.0,,4066.0,KG,DIAGNOSTICS REAGENTS SARS COV2 ANTIGEN GICA 25TESTKIT QTY4066 KITS,0.0,,,,,,KPAF,,,,0.0,,,,,,,,,,,534,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,44 | 187,antigen | antigen,"{'antigen': 4, '': '1ea'} | {'antigen': 4, '': '1ea'}",0.5714285714285714,435,"shenzhen,technology",,0.8333333333333333,806
534,534,15267,01-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",JB SCIENTIFIC,,PK - Pakistan,.,.,.,.,PROCOMCURE BIOTECH GMBH,,Germany,71.4,0.0,USD,0.0,,0.0,,2.0,KG,Phoenix Dx SARS COV2 Mulant Screen k417N 96 test QTY 2.00 KIT,0.0,,,,,,KPFI,,THAHEEM BROTHERS,,0.0,,,,,,,,,,,535,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,1303 | 1314,dx | 96,{'dx': '1ea'} | {'96': '1ea'},1.5,499 | 500,"procomcure,biotech,gmbh | procomcure,biotech,gmbh", | ,0.125,515
535,535,15280,31-07-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",JB SCIENTIFIC,,PK - Pakistan,.,.,.,.,NOVATEC IMMUNDIAGNOSTICA GMBH,,Germany,16829.39,0.0,USD,0.0,,0.0,,35.0,KG,PCOV6093T GSD NovaType III SARSCoV2  96 wells QTY35.00 KIT,0.0,,,,,,KPFI,,THAHEEM BROTHERS,,0.0,,,,,,,,,,,536,Pakistan Trade Atlas All 2021 HS 382200.csv,6.666666666666667,317 | 1395,gsd | gsd,"{'gsd': 20, '': '1ea'} | {'gsd': 20, '': '1ea'}",0.5,244 | 188 | 514 | 515,gmbh | gmbh | gmbh | gmbh, |  |  | ,0.0,
536,536,15283,31-07-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",JB SCIENTIFIC,,PK - Pakistan,.,.,.,.,NOVATEC IMMUNDIAGNOSTICA GMBH,,Germany,1202.13,0.0,USD,0.0,,0.0,,5.0,KG,PCOV6093T GSD NovaType III SARSCoV2  96 wells,0.0,,,,,,KPFI,,THAHEEM BROTHERS,,0.0,,,,,,,,,,,537,Pakistan Trade Atlas All 2021 HS 382200.csv,6.666666666666667,317 | 1395,gsd | gsd,"{'gsd': 20, '': '1ea'} | {'gsd': 20, '': '1ea'}",0.5,244 | 188 | 514 | 515,gmbh | gmbh | gmbh | gmbh, |  |  | ,0.0,
537,537,15287,31-07-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",JB SCIENTIFIC,,PK - Pakistan,.,.,.,.,NOVATEC IMMUNDIAGNOSTICA GMBH,,Germany,4879.2,0.0,USD,0.0,,0.0,,10.0,KG,PCOV6093T GSD NovaType III SARSCoV2  96 wells QTY10.00 KIT  01 CTN NET WHEIGHT 2.00 KG,0.0,,,,,,KPFI,,THAHEEM BROTHERS,,0.0,,,,,,,,,,,538,Pakistan Trade Atlas All 2021 HS 382200.csv,6.666666666666667,317 | 1395,gsd | gsd,"{'gsd': 20, '': '1ea'} | {'gsd': 20, '': '1ea'}",0.5,244 | 188 | 514 | 515,gmbh | gmbh | gmbh | gmbh, |  |  | ,0.0,
538,538,15288,31-07-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",DIAGNOSTICS SYSTEMS,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,MESLO LTD,,Cyprus,2296.5,0.0,USD,0.0,,0.0,,3.0,KG,DESC REAL TIME PCR PRIMER DESIGN SNPSIG ESCAPEPLEX SARC COVID2 KIT 96 REACTION QTY 03 KITS. NO.R00152. LOT NOJN030910010. EXP DATE 032022....... BRAND PRIMER. ORIGIN CYP,0.0,,,,,,KPFI,,BABA IMPEX,,0.0,,,,,,,,,,,539,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,211 | 1095 | 1314 | 923 | 651 | 1057,"time,real | time,real | 96 | time,real | pcr,time,real | pcr,time,real","{'time,real': '1ea'} | {'time,real': '1ea'} | {'96': '1ea'} | {'time,real': '1ea'} | {'pcr,time,real': '1ea'} | {'pcr,time,real': '1ea'}",0.0,,,,0.0,
539,539,15291,30-07-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,ABBOTT GMBH,,United States,360.0,0.0,USD,0.0,,0.0,,2.0,KG,TEST KITS FOR CORONA 9N7780 RT SARS COV2 RGT 2 KIT,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,540,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,1336 | 1347,"rt | rt,cov2","{'rt': '1ea'} | {'rt,cov2': '1ea'}",0.8,484,"abbott,gmbh",,0.08333333333333333,70
540,540,15478,29-07-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOORA PHARMA,"G-143, Defence View, Phase-II, Shaheed-e-Millat Expressway,",PK - Karachi,+92 2135388251,+92 2135388249,info@hoorapharma.com,www.hoorapharma.com,SANSURE BIOTECH INC,,China,600.0,0.0,USD,0.0,,0.0,,240.0,KG,DETECTION KIT FOR 5 MUTATIONS OF SARSCOV2 PCR FLUORESCENCE PROBING,0.0,,,,,,KPAF,,,,0.0,,,,,,,,,,,541,Pakistan Trade Atlas All 2021 HS 382200.csv,0.6666666666666666,1109,"fluorescence,detection","{'detection': 1, 'fluorescence': '1ea'}",2.0,917 | 987 | 936 | 950,"sansure,biotech | sansure,biotech | sansure,biotech | sansure,biotech", |  |  | ,0.2857142857142857,1412
541,541,15509,28-07-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,SHENZHEN LIFOTRONIC TECHNOLOGY,,China,98702.15,0.0,USD,0.0,,0.0,,4066.0,KG,DIAGNOSTICS REAGENTS SARS COV2 ANTIGEN GICA 25TESTKIT QTY4066 KITS,0.0,,,,,,KPAF,,,,0.0,,,,,,,,,,,542,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,44 | 187,antigen | antigen,"{'antigen': 4, '': '1ea'} | {'antigen': 4, '': '1ea'}",0.5714285714285714,435,"shenzhen,technology",,0.8333333333333333,806
542,542,15540,28-07-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MATS INTERNATIONAL.,"OFFICE NO 1 GROUND FLOOR AMNA PLAZA, MAIN PESHAWAR ROAD, RAWALPINDI.",PK - Pakistan,.,.,.,.,HANGZHOU ALLTEST BIOTECH CO LT,,China,9000.0,0.0,USD,0.0,,0.0,,75.4,KG,1...... COVID19 ANTIGEN RAPID TESTCASSETTEVTM WITH NASOPHARYNGEALSWAB 20T  KIT ICT KITS REF NO. INCPAC0502  LOT NO. COV21070087AC0  EXP 072023  BRAND JUSCHEK  ORIGIN CHINA,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,543,Pakistan Trade Atlas All 2021 HS 382200.csv,5.6,828,"rapid,antigen,juschek","{'juschek': 20, 'rapid': 4, 'antigen': 4, '': '1ea'}",3.0,190 | 180 | 181 | 182 | 617 | 176 | 177 | 178 | 623 | 861 | 151 | 599 | 221 | 317,"hangzhou,alltest,biotech | hangzhou,alltest,biotech | hangzhou,alltest,biotech | hangzhou,alltest,biotech | hangzhou,alltest,biotech | hangzhou,alltest,biotech | hangzhou,alltest,biotech | hangzhou,alltest,biotech | hangzhou,alltest,biotech | hangzhou,alltest,biotech | hangzhou,alltest,biotech | hangzhou,alltest,biotech | hangzhou,alltest,biotech | hangzhou,alltest,biotech", |  |  |  |  |  |  |  |  |  |  |  |  | ,6.0,178 | 221
