level_0,index,NO,ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS,SOURCE_DATA_ROW,SOURCE_FILE_NAME,T,TES,TEST,BOX,CASSETTES,RXN,RNX,REACTION,KIT,PCS,PCE,STRIP,PDC,PDC_SPLIT,words,refined_words,REQUIRES_MANUAL_VERIFICATION,test_quantity,test_quantity_final,Auto_Data_Quality_index,Test_Type,Date,USD,IDR,JPY,CNY,AUD,GBP,EUR,SGD,VND,IMPORT_VALUE_CIF_USD,VOLUME1_PCE,VOLUME2_BOX,PER_PCE_GROSS_WEIGHT,PER_BOX_GROSS_WEIGHT,PER_PCE_NET_WEIGHT,PER_BOX_NET_WEIGHT,PER_PCE_UNIT_PRICE,PER_BOX_UNIT_PRICE,NEW_QUANTITY_UNIT,EQUAL_VOLUMES,PCE_NET_WEIGHT_CHECK,PCE_GROSS_WEIGHT_CHECK,BOX_NET_WEIGHT_CHECK,BOX_GROSS_WEIGHT_CHECK,PCE_PRICE_CHECK,BOX_PRICE_CHECK,DQI,QUANTITY_UNIT_FINAL,PCE_COUNT_IGNORE,BOX_COUNT_IGNORE,PDC_NEW_DF,MERGE_KEY,Count Data,Source: GF,Source: Path,Type of Test,Unique Identifier,Merged Unique ID,Manufacturer Product Catalogue number,"Product Name
(IVD product)",Product name- Special characters removed,product_keywords,Reference detail,Manufacturer,manufacturer_keywords,Manufacturer HQ location- PATH,Manufactuer location- ADP ,Consolidated HQ Manufacturer Location [Info from Column I and J] (PATH Manufactuer HQ & ADP Manufacturer HQ),Phase ,Total SRA Criteria Eligibility ,Comments ,CE-IVD ,US FDA EUA (US Food and Drug Administration Emergency Use Authorization) ,Health Canada/Interim Order,WHO EUL (Emergency Use Listing),PMDA (Pharmaceuticals and medical devices agency),TGA (Therapeutic Goods Administration),IFU Link,IFU Link , IFU link Combined sources [Info from Column P&Q] (IFU links from ADP COVID-19 DPR & PATH),"Global Fund-Reference price per pack EXW, USD",ADP- Indicative purchase pricing (per test),"Global Fund- Reference price per test EXW, USD",Consolidated price per test (Global Fund- Reference price per test + ADP- Indicative purchase pricing (per test),Pakistan Merged ID,India Merged ID,Indonesia Merged ID,South Africa Merged ID,Philippines Merged ID,SRA Approval,PDC_NEW_MRL,product_match,MATCH_PERCENT,MRL_CHECK,DQI_FINAL,UNIQUE_ID_PULL,UNIT_PRICE_MATCH,REFERENCE_DETAIL_CLEAN,REFERENCE_DETAIL_MATCH
2175,2175,2392,2021-03-19 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. SETIA GUNA MEDIKA,"TAMAN KEBON JERUK BLOK.AA IV NO.39-40 RT.003/007 MERUYA SELATAN, KEMBA",ID - Indonesia,.,.,.,.,NANOENTEK INC.,"12F, 5, DIGITAL-RO, 26-GIL, GURO-GU, SEOUL, KOREA,",South Korea,0.0,1527.28,USD,5.64,Kg.,146.0,Kg.,15.0,EA,FREND COVID-19 IGG/IGM DUO (20T/KIT),0,CT,0,0,0,0,SOEKARNO-HATTA (U),INCHEON,KOREAN AIR,0,0,0.0,0.0,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2176,Indonesia 2021-version-13.csv,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FREND IGGIGM DUO 20TKIT,"['FREND', 'IGGIGM', 'DUO', '20TKIT']",['20TKIT'],['20TKIT'],,['20'],20.0,Keyword and Value both are present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,2021-03-19,1.0,6.94e-05,0.0091794,0.1536051,0.773874,1.3865779,1.1890606,0.7446016,4.33e-05,1527.28,15.0,300.0,9.733333333333333,0.4866666666666667,0.376,0.018799999999999997,101.81866666666666,5.090933333333333,"['BOX', 'BOX']",0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,BOX,0,2,FREND COVID19 IGGIGM DUO 20TKIT,832,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,50,,,,0
2176,2176,2397,2021-03-19 03:00:00,38220090,Lain-lain,PT. KIRANA JAYA LESTARI,"JL. TANAH ABANG II NO.37, PETOJO SELATAN, GAMBIR, JAKARTA PUSAT, DKI J",ID - Indonesia,.,.,.,.,"VIVACHEK BIOTECH (HANGZHOU) CO.,LTD","LVL 2,BLOCK 2,146 EAST CHAOFENG RD,YUHANG ZHEJIANG",China,0.0,105.03,USD,7.0,Kg.,8353.0,Kg.,1000.0,PCE,"VIVADIAG SARS-COV-2 AG RAPID TEST : REPLACEMENT CUP (FOC), KONDISI : BAIK/BARU REPLACEMENT",1,CT,0,0,0,0,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,GARUDA INDONESIA,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2177,Indonesia 2021-version-13.csv,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VIVADIAG SARS AG RAPID TEST REPLACEMENT CUP FOC KONDISI BAIKBARU REPLACEMENT,"['VIVADIAG', 'SARS', 'AG', 'RAPID', 'TEST', 'REPLACEMENT', 'CUP', 'FOC', 'KONDISI', 'BAIKBARU', 'REPLACEMENT']",[],[],1,[],1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,2021-03-19,1.0,6.94e-05,0.0091794,0.1536051,0.773874,1.3865779,1.1890606,0.7446016,4.33e-05,105.03,1000.0,1000.0,8.353,8.353,0.007,0.007,0.10503,0.10503,[],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,VIVADIAG SARSCOV2 AG RAPID TEST REPLACEMENT CUP FOC KONDISI BAIKBARU REPLACEMENT,833,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,0,,,,0
2177,2177,2427,2021-03-19 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. SETIA GUNA MEDIKA,"TAMAN KEBON JERUK BLOK.AA IV NO.39-40 RT.003/007 MERUYA SELATAN, KEMBA",ID - Indonesia,.,.,.,.,NANOENTEK INC.,"12F, 5, DIGITAL-RO, 26-GIL, GURO-GU, SEOUL, KOREA,",South Korea,0.0,15272.7,USD,56.36,Kg.,146.0,Kg.,150.0,EA,FREND COVID-19 IGG/IGM DUO (20T/KIT),12,CT,0,0,0,0,SOEKARNO-HATTA (U),INCHEON,KOREAN AIR,0,0,0.0,0.0,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2178,Indonesia 2021-version-13.csv,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FREND IGGIGM DUO 20TKIT,"['FREND', 'IGGIGM', 'DUO', '20TKIT']",['20TKIT'],['20TKIT'],,['20'],20.0,Keyword and Value both are present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,2021-03-19,1.0,6.94e-05,0.0091794,0.1536051,0.773874,1.3865779,1.1890606,0.7446016,4.33e-05,15272.7,150.0,3000.0,0.9733333333333334,0.048666666666666664,0.3757333333333333,0.018786666666666667,101.818,5.0909,"['BOX', 'BOX', 'BOX']",0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,BOX,0,3,FREND COVID19 IGGIGM DUO 20TKIT,834,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,75,,,,0
2179,2179,2438,2021-03-19 03:00:00,38220090,Lain-lain,PT. INOVASI MEDIK INDONESIA,"TAMAN BUARAN INDAH I,BLOK W/400 RT.005 RW.014 KLENDER DUREN SAWIT",ID - Indonesia,.,.,.,.,"BIOHIT HEALTHCARE HEFEI CO.,LTD","BUILDING D9,INNOVATION PARK WEST WANGJIANG ROAD NO",China,0.0,5698.35,USD,40.5,Kg.,54.0,Kg.,4050.0,E53,SARS-COV-2-LGM/IGM ANTIBODY TEST KIT (COLLOIDAL GOLD METHOD),9,PK,0,0,0,0,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,GARUDA INDONESIA.,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180,Indonesia 2021-version-13.csv,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,SARS LGMIGM ANTIBODY TEST KIT COLLOIDAL GOLD METHOD,"['SARS', 'LGMIGM', 'ANTIBODY', 'TEST', 'KIT', 'COLLOIDAL', 'GOLD', 'METHOD']",[],[],,[],1.0,Keyword found but no value,SARS-CoV-2 Antibody Rapid Diagnostic Tests,2021-03-19,1.0,6.94e-05,0.0091794,0.1536051,0.773874,1.3865779,1.1890606,0.7446016,4.33e-05,5698.35,4050.0,4050.0,0.013333333333333334,0.013333333333333334,0.01,0.01,1.407,1.407,"['PCE', 'BOX', 'PCE', 'BOX', 'PCE', 'BOX']",1,1.0,1.0,1.0,1.0,1.0,1.0,3.0,PCE,3,0,SARSCOV2LGMIGM ANTIBODY TEST KIT COLLOIDAL GOLD METHOD,835,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,75,,,,0
2180,2180,2440,2021-03-19 03:00:00,38220090,Lain-lain,PT. KIRANA JAYA LESTARI,"JL. TANAH ABANG II NO.37, PETOJO SELATAN, GAMBIR, JAKARTA PUSAT, DKI J",ID - Indonesia,.,.,.,.,"VIVACHEK BIOTECH (HANGZHOU) CO.,LTD","LVL 2,BLOCK 2,146 EAST CHAOFENG RD,YUHANG ZHEJIANG",China,0.0,10713.2,USD,90.0,Kg.,8353.0,Kg.,102000.0,PCE,"VIVADIAG SARS-COV-2 AG RAPID TEST : REPLACEMENT BUFFER (FOC), KONDISI : BAIK/BARU REPLACEMENT",10,CT,0,0,0,0,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,GARUDA INDONESIA,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2181,Indonesia 2021-version-13.csv,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VIVADIAG SARS AG RAPID TEST REPLACEMENT BUFFER FOC KONDISI BAIKBARU REPLACEMENT,"['VIVADIAG', 'SARS', 'AG', 'RAPID', 'TEST', 'REPLACEMENT', 'BUFFER', 'FOC', 'KONDISI', 'BAIKBARU', 'REPLACEMENT']",[],[],,[],1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,2021-03-19,1.0,6.94e-05,0.0091794,0.1536051,0.773874,1.3865779,1.1890606,0.7446016,4.33e-05,10713.2,102000.0,102000.0,0.08189215686274509,0.08189215686274509,0.0008823529411764706,0.0008823529411764706,0.10503137254901962,0.10503137254901962,"['PCE', 'BOX']",1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,PCE,0,0,VIVADIAG SARSCOV2 AG RAPID TEST REPLACEMENT BUFFER FOC KONDISI BAIKBARU REPLACEMENT,836,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,25,,,,0
2181,2181,2456,2021-03-19 03:00:00,38220090,Lain-lain,PT. KIRANA JAYA LESTARI,"JL. TANAH ABANG II NO.37, PETOJO SELATAN, GAMBIR, JAKARTA PUSAT, DKI J",ID - Indonesia,.,.,.,.,"VIVACHEK BIOTECH (HANGZHOU) CO.,LTD","LVL 2,BLOCK 2,146 EAST CHAOFENG RD,YUHANG ZHEJIANG",China,0.0,231.07,USD,5.0,Kg.,8353.0,Kg.,22000.0,PCE,"VIVADIAG SARS-COV-2 AG RAPID TEST : REPLACEMENT TUBE (FOC), KONDISI : BAIK/BARU REPLACEMENT",1,CT,0,0,0,0,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,GARUDA INDONESIA,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2182,Indonesia 2021-version-13.csv,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VIVADIAG SARS AG RAPID TEST REPLACEMENT TUBE FOC KONDISI BAIKBARU REPLACEMENT,"['VIVADIAG', 'SARS', 'AG', 'RAPID', 'TEST', 'REPLACEMENT', 'TUBE', 'FOC', 'KONDISI', 'BAIKBARU', 'REPLACEMENT']",[],[],1,[],1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,2021-03-19,1.0,6.94e-05,0.0091794,0.1536051,0.773874,1.3865779,1.1890606,0.7446016,4.33e-05,231.07,22000.0,22000.0,0.3796818181818182,0.3796818181818182,0.00022727272727272727,0.00022727272727272727,0.010503181818181818,0.010503181818181818,[],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,VIVADIAG SARSCOV2 AG RAPID TEST REPLACEMENT TUBE FOC KONDISI BAIKBARU REPLACEMENT,837,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,0,,,,0
2183,2183,2463,2021-03-19 03:00:00,38220090,Lain-lain,PT. REDOSCO PRANA DIPTA,WANGSA NIAGA WETAN NO.15 KOMPLEK KOTA BARU PARAHYANGAN BANDUNG,ID - Indonesia,.,.,.,.,0,0,Turkey,0.0,883.4,USD,55.0,Kg.,55.0,Kg.,150.0,BX,COVID-19 ANTIGENT TEST (SAMPLE),0,PK,0,0,0,0,SOEKARNO-HATTA (U),ISTANBUL,TURKISH AIRLINES,0,0,0.0,0.0,Turkey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2184,Indonesia 2021-version-13.csv,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ANTIGENT TEST SAMPLE,"['ANTIGENT', 'TEST', 'SAMPLE']",[],[],,[],1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,2021-03-19,1.0,6.94e-05,0.0091794,0.1536051,0.773874,1.3865779,1.1890606,0.7446016,4.33e-05,883.4,150.0,150.0,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.36666666666666664,5.889333333333333,5.889333333333333,"['PCE', 'BOX']",1,0.0,0.0,0.0,0.0,1.0,1.0,2.0,PCE,1,0,COVID19 ANTIGENT TEST SAMPLE,838,21.0,,x,SARS-CoV-2 Antigen Rapid Diagnostic Tests,189.0,189,,COVID-19 Antigen test Card,,antigen  card,nan,"Diagnostic Enterprises Parwanoo (Himachal Pradesh), India",diagnostic enterprises parwanoo himachal pradesh india,India,,India,Test approved by one or more regulatory bodies,,,,False,False,False,False,False,https://www.fda.gov/media/144574/download,https://www.fda.gov/media/144574/download,,,,,,,IND0037,,,,,COVID19 ANTIGENT TEST SAMPLE,COVID19 ANTIGEN TEST CARD,0.8301886792452831,1,50,189.0,,,0
2184,2184,2485,2021-03-19 03:00:00,38220090,Lain-lain,PT. KIRANA JAYA LESTARI,"JL. TANAH ABANG II NO.37, PETOJO SELATAN, GAMBIR, JAKARTA PUSAT, DKI J",ID - Indonesia,.,.,.,.,"VIVACHEK BIOTECH (HANGZHOU) CO.,LTD","LVL 2,BLOCK 2,146 EAST CHAOFENG RD,YUHANG ZHEJIANG",China,0.0,167.0,USD,5.0,Kg.,8353.0,Kg.,15900.0,PCE,"VIVADIAG SARS-COV-2 AG RAPID TEST : REPLACEMENT TIP (FOC), KONDISI : BAIK/BARU REPLACEMENT",1,CT,0,0,0,0,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,GARUDA INDONESIA,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2185,Indonesia 2021-version-13.csv,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VIVADIAG SARS AG RAPID TEST REPLACEMENT TIP FOC KONDISI BAIKBARU REPLACEMENT,"['VIVADIAG', 'SARS', 'AG', 'RAPID', 'TEST', 'REPLACEMENT', 'TIP', 'FOC', 'KONDISI', 'BAIKBARU', 'REPLACEMENT']",[],[],1,[],1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,2021-03-19,1.0,6.94e-05,0.0091794,0.1536051,0.773874,1.3865779,1.1890606,0.7446016,4.33e-05,167.0,15900.0,15900.0,0.5253459119496855,0.5253459119496855,0.00031446540880503143,0.00031446540880503143,0.01050314465408805,0.01050314465408805,[],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,VIVADIAG SARSCOV2 AG RAPID TEST REPLACEMENT TIP FOC KONDISI BAIKBARU REPLACEMENT,839,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,0,,,,0
2185,2185,2495,2021-03-19 03:00:00,38220090,Lain-lain,PT. KIRANA JAYA LESTARI,"JL. TANAH ABANG II NO.37, PETOJO SELATAN, GAMBIR, JAKARTA PUSAT, DKI J",ID - Indonesia,.,.,.,.,"VIVACHEK BIOTECH (HANGZHOU) CO.,LTD","LVL 2,BLOCK 2,146 EAST CHAOFENG RD,YUHANG ZHEJIANG",China,0.0,734632.0,USD,6494.0,Kg.,8353.0,Kg.,499600.0,PCE,"VIVADIAG SARS-COV-2 AG RAPID TEST, KONDISI : BAIK/BARU PO03210009",833,CT,0,0,0,0,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,GARUDA INDONESIA,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2186,Indonesia 2021-version-13.csv,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VIVADIAG SARS AG RAPID TEST KONDISI BAIKBARU PO03210009,"['VIVADIAG', 'SARS', 'AG', 'RAPID', 'TEST', 'KONDISI', 'BAIKBARU', 'PO03210009']",['PO03210009'],[],,[],1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,2021-03-19,1.0,6.94e-05,0.0091794,0.1536051,0.773874,1.3865779,1.1890606,0.7446016,4.33e-05,734632.0,499600.0,499600.0,0.01671937550040032,0.01671937550040032,0.01299839871897518,0.01299839871897518,1.4704403522818255,1.4704403522818255,"['PCE', 'BOX', 'PCE', 'BOX', 'PCE', 'BOX']",1,1.0,1.0,1.0,1.0,1.0,1.0,3.0,PCE,3,0,VIVADIAG SARSCOV2 AG RAPID TEST KONDISI BAIKBARU PO03210009,840,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,75,,,,0
2186,2186,2496,2021-03-19 03:00:00,38220090,Lain-lain,PT. KIRANA JAYA LESTARI,"JL. TANAH ABANG II NO.37, PETOJO SELATAN, GAMBIR, JAKARTA PUSAT, DKI J",ID - Indonesia,.,.,.,.,"VIVACHEK BIOTECH (HANGZHOU) CO.,LTD","LVL 2,BLOCK 2,146 EAST CHAOFENG RD,YUHANG ZHEJIANG",China,0.0,105.03,USD,24.0,Kg.,8353.0,Kg.,10000.0,PCE,"VIVADIAG SARS-COV-2 AG RAPID TEST : REPLACEMENT SWAB (FOC), KONDISI : BAIK/BARU REPLACEMENT",3,CT,0,0,0,0,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,GARUDA INDONESIA,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2187,Indonesia 2021-version-13.csv,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VIVADIAG SARS AG RAPID TEST REPLACEMENT SWAB FOC KONDISI BAIKBARU REPLACEMENT,"['VIVADIAG', 'SARS', 'AG', 'RAPID', 'TEST', 'REPLACEMENT', 'SWAB', 'FOC', 'KONDISI', 'BAIKBARU', 'REPLACEMENT']",[],[],1,[],1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,2021-03-19,1.0,6.94e-05,0.0091794,0.1536051,0.773874,1.3865779,1.1890606,0.7446016,4.33e-05,105.03,10000.0,10000.0,0.8353,0.8353,0.0024,0.0024,0.010503,0.010503,[],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,VIVADIAG SARSCOV2 AG RAPID TEST REPLACEMENT SWAB FOC KONDISI BAIKBARU REPLACEMENT,841,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,0,,,,0
2187,2187,2498,2021-03-19 03:00:00,38220090,Lain-lain,PT. KIRANA JAYA LESTARI,"JL. TANAH ABANG II NO.37, PETOJO SELATAN, GAMBIR, JAKARTA PUSAT, DKI J",ID - Indonesia,.,.,.,.,"VIVACHEK BIOTECH (HANGZHOU) CO.,LTD","LVL 2,BLOCK 2,146 EAST CHAOFENG RD,YUHANG ZHEJIANG",China,0.0,21.01,USD,2.0,Kg.,8353.0,Kg.,2000.0,PCE,"VIVADIAG SARS-COV-2 AG RAPID TEST : REPLACEMENT POUCH (FOC), KONDISI : BAIK/BARU REPLACEMENT",1,CT,0,0,0,0,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,GARUDA INDONESIA,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2188,Indonesia 2021-version-13.csv,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VIVADIAG SARS AG RAPID TEST REPLACEMENT POUCH FOC KONDISI BAIKBARU REPLACEMENT,"['VIVADIAG', 'SARS', 'AG', 'RAPID', 'TEST', 'REPLACEMENT', 'POUCH', 'FOC', 'KONDISI', 'BAIKBARU', 'REPLACEMENT']",[],[],1,[],1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,2021-03-19,1.0,6.94e-05,0.0091794,0.1536051,0.773874,1.3865779,1.1890606,0.7446016,4.33e-05,21.01,2000.0,2000.0,4.1765,4.1765,0.001,0.001,0.010505,0.010505,[],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,VIVADIAG SARSCOV2 AG RAPID TEST REPLACEMENT POUCH FOC KONDISI BAIKBARU REPLACEMENT,842,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,0,,,,0
2190,2190,2528,2021-03-18 03:00:00,38220090,Lain-lain,PT. ENSEVAL MEDIKA PRIMA,"JALAN PULO LENTUT NO. 12, KAWASAN INDUSTRI PULOGADUNG ,CAKUNG , JAKART",ID - Indonesia,.,.,.,.,BIOMERIEUX ASIA PACIFIC PTE LTD,11 BIOPOLIS WAY#10-04 HELIOS SINGAPORE 138667,Singapore,0.0,3832.84,USD,12.16,Kg.,1151.0,Kg.,26.0,EA,VIDAS SARS-COV-2 IGG (9COM) 60T,0,PK,0,0,0,0,SOEKARNO-HATTA (U),CHARLES DE GAULLE APT/PARIS,KOREAN AIR,0,0,0.0,0.0,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2191,Indonesia 2021-version-13.csv,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VIDAS SARS IGG 9COM 60T,"['VIDAS', 'SARS', 'IGG', '9COM', '60T']","['9COM', '60T']",['60T'],,['60'],60.0,Keyword and Value both are present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,2021-03-18,1.0,6.94e-05,0.0091574,0.1536901,0.7761565,1.3919822,1.1911852,0.7438816,4.34e-05,3832.84,26.0,1560.0,44.26923076923077,0.7378205128205129,0.4676923076923077,0.007794871794871795,147.41692307692307,2.456948717948718,['BOX'],0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,BOX,0,1,VIDAS SARSCOV2 IGG 9COM 60T,843,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,25,,,,0
2192,2192,2554,2021-03-18 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. SETIA GUNA MEDIKA,"TAMAN KEBON JERUK BLOK.AA IV NO.39-40 RT.003/007 MERUYA SELATAN, KEMBA",ID - Indonesia,.,.,.,.,NANOENTEK INC.,"12F, 5, DIGITAL-RO, 26-GIL, GURO-GU, SEOUL, KOREA,",South Korea,0.0,1222.91,USD,5.89,Kg.,63.0,Kg.,18.0,EA,FREND COVID-19 IGG/IGM DUO (20T/KIT),5,CT,0,0,0,0,SOEKARNO-HATTA (U),INCHEON,KOREAN AIR,0,0,0.0,0.0,North Korea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2193,Indonesia 2021-version-13.csv,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,FREND IGGIGM DUO 20TKIT,"['FREND', 'IGGIGM', 'DUO', '20TKIT']",['20TKIT'],['20TKIT'],,['20'],20.0,Keyword and Value both are present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,2021-03-18,1.0,6.94e-05,0.0091574,0.1536901,0.7761565,1.3919822,1.1911852,0.7438816,4.34e-05,1222.91,18.0,360.0,3.5,0.175,0.3272222222222222,0.01636111111111111,67.93944444444445,3.3969722222222223,"['BOX', 'BOX']",0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,BOX,0,2,FREND COVID19 IGGIGM DUO 20TKIT,844,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,50,,,,0
