no,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name
4434,2021-08-25 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MRL CYBERTEC CORPORATION,"NO. 124 MALAKAS ST. CENTRAL DILIMAN,, QUEZON CITY",PH - Philippines,4410398,.,JULIE.DELACRUZ19@GMAIL.COM,.,SENTINEL CH S.P.A,,Italy,4992.7,5244.4,USD,2.28,Kg.,3.7,Kg.,0.0,,15PCS STAT NAT COVID-19 MULTI 96 TEST,1,PACKAGE,EXW,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,362,Philippines 2021-version9-tiers.csv
4444,2021-08-25 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MRL CYBERTEC CORPORATION,"NO. 124 MALAKAS ST. CENTRAL DILIMAN,, QUEZON CITY",PH - Philippines,4410398,.,JULIE.DELACRUZ19@GMAIL.COM,.,SENTINEL CH S.P.A,,Italy,13979.7,14684.2,USD,6.0,Kg.,10.0,Kg.,0.0,,42PCS STAT NAT COVID-19 MULTI 96 TEST,1,PACKAGE,EXW,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,363,Philippines 2021-version9-tiers.csv
4445,2021-08-25 03:00:00,38220090000,Other,ADELA ALARCIO,.,PH - Philippines,.,.,.,.,THE UPS STORE #4610,,United States,100.0,115.5,USD,0.28,Kg.,0.28,Kg.,0.0,,COVID KIT,0,,FOB,,,,PORT OF CLARK,,,,0,,,,,,,,,,,364,Philippines 2021-version9-tiers.csv
4453,2021-08-25 03:00:00,38220090000,Other,MANILA HEALTHTEK INC,.,PH - Philippines,.,.,.,.,TWIST BIOSCIENCE CORPORATION,,United States,500.0,536.7,USD,2.0,Kg.,3.0,Kg.,0.0,,1 PC TWIST SYNTHETIC SARS-COV-2 RNA CONTROL 15 (B.1.1.7 601443) PART NO. 103909 FOR RESEARCH USE ONLY,0,PACKAGE,FCA,,,,PORT OF CLARK,,,,0,,,,,,,,,,,365,Philippines 2021-version9-tiers.csv
4465,2021-08-25 03:00:00,38220090000,Other,MANILA HEALTHTEK INC,.,PH - Philippines,.,.,.,.,TWIST BIOSCIENCE CORPORATION,,United States,500.0,536.7,USD,2.0,Kg.,3.0,Kg.,0.0,,1 PC TWIST SYNTHETIC SARS-COV-2 RNA CTRL 17 (EPI ISL 792683) PART NO. 104044 FOR RESEARCH USE ONLY,0,PACKAGE,FCA,,,,PORT OF CLARK,,,,0,,,,,,,,,,,366,Philippines 2021-version9-tiers.csv
4497,2021-08-25 03:00:00,38220090000,Other,MANILA HEALTHTEK INC,.,PH - Philippines,.,.,.,.,TWIST BIOSCIENCE CORPORATION,,United States,500.0,536.7,USD,2.0,Kg.,3.0,Kg.,0.0,,1 PC TWIST SYNTHETIC SARS-COV-2 RNA CONTROL 14 (B.1.1.7 710528) PART NO. 103907 FOR RESEARCH USE ONLY,1,PACKAGE,FCA,,,,PORT OF CLARK,,,,0,,,,,,,,,,,367,Philippines 2021-version9-tiers.csv
4509,2021-08-25 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",TOTAL POWER  INCORPORATED,"UNIT 201 ALABANG BUSINESS TOWER 1216 ACACIA AVE MADRIGAL BUSINESS PARK, MUNTINLUPA CITY",PH - Philippines,028420066,.,ANN.MISA@I-TOTAL-NET.COM,.,TCI GENE INC,,Taiwan,2880.0,3039.0,USD,20.0,Kg.,22.5,Kg.,0.0,,2BOXES KIMFOREST SARSC-COV-2 DETECTION KIT V1 (96 TESTS) LOT 7,0,PACKAGE,FOB,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,368,Philippines 2021-version9-tiers.csv
4533,2021-08-25 03:00:00,38220090000,Other,MANILA HEALTHTEK INC,.,PH - Philippines,.,.,.,.,TWIST BIOSCIENCE CORPORATION,,United States,500.0,536.7,USD,2.0,Kg.,3.0,Kg.,0.0,,1 PC TWIST SYNTHETIC SARS-COV-2 RNA CTRL 23 (EPI ISL 1544014) PART NO.104533 FOR RESEARCH USE ONLY,0,PACKAGE,FCA,,,,PORT OF CLARK,,,,0,,,,,,,,,,,369,Philippines 2021-version9-tiers.csv
4541,2021-08-25 03:00:00,38220090000,Other,VITALINE HEALTHCARE INC.,"UNIT 106 CORPORATE 101 BLDG NO 101 MOTHER IGNACIA ST BGY SOUTH TRIANGL, QUEZON CITY",PH - Philippines,3763171,.,CHRISTADENA@YAHOO.COM,.,BODITECH MED INC.,,South Korea,27000.0,40732.0,USD,2370.24,Kg.,2553.12,Kg.,0.0,,ICHROMA COVID-19 AG,251,PACKAGE,FOB,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,370,Philippines 2021-version9-tiers.csv
4556,2021-08-25 03:00:00,38220090000,Other,MANILA HEALTHTEK INC,.,PH - Philippines,.,.,.,.,TWIST BIOSCIENCE CORPORATION,,United States,500.0,536.7,USD,2.0,Kg.,3.0,Kg.,0.0,,1 PC TWIST SYNTHETIC SARS-COV-2 RNA CTRL 18 (EPI ISL 1662307) PART NO. 104338 FOR RESEARCH USE ONLY,0,PACKAGE,FCA,,,,PORT OF CLARK,,,,0,,,,,,,,,,,371,Philippines 2021-version9-tiers.csv
4564,2021-08-25 03:00:00,38220090000,Other,MANILA HEALTHTEK INC,.,PH - Philippines,.,.,.,.,TWIST BIOSCIENCE CORPORATION,,United States,500.0,536.7,USD,2.0,Kg.,3.0,Kg.,0.0,,1 PC TWIST SYNTHETIC SARS-COV-2 RNA CTRL 16 (EPI ISL 678597) PART NO. 104043 FOR RESEARCH USE ONLY,0,PACKAGE,FCA,,,,PORT OF CLARK,,,,0,,,,,,,,,,,372,Philippines 2021-version9-tiers.csv
4570,2021-08-25 03:00:00,38220090000,Other,GUILL-BERN CORP.,"14 SAN FRANCISCO ST COR SAN RAFAEL ST BO KAPITOLYO, PASIG CITY",PH - Philippines,6339589,.,BERNIEL@GUILL-BERN.COM.PH,.,ZYBIO INC.,,China,1700.0,1895.2,USD,0.5,Kg.,3.46,Kg.,0.0,,ZYBIO - MOLACCU COVID-19 DETECTION KIT,0,,CPT,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,373,Philippines 2021-version9-tiers.csv
4587,2021-08-25 03:00:00,38220090000,Other,GETZ BROS PHILIPPINES INC.,"5/F  ORTIGAS BLDG. ORTIGAS AVE. SAN ANTONIO, PASIG CITY",PH - Philippines,7840400,.,FRITSVANPESKI@GETZ.COM.PH,.,SML GENETREE,,South Korea,2000.0,2302.0,USD,10.0,Kg.,13.1,Kg.,0.0,,MEDICAL EXPLEX & SARZ COV 2 FAST G KIT ( 5 KIT EZPLEX SARS COV-2 FAST G KIT),1,PACKAGE,EXW,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,374,Philippines 2021-version9-tiers.csv
4664,2021-08-24 03:00:00,38220090000,Other,ALLIED HOSPITAL SUPPLY INT'L. CORPORATION,"NO 6 LEONARD WOOD LOOP, BAGUIO CITY",PH - Philippines,0744425407,.,ANNE_MARIE_PH@YAHOO.COM,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,112000.0,130191.0,USD,2746.88,Kg.,2875.0,Kg.,0.0,,COVID 19 AG RAPID T DEVICE 25T NP,14,,FOB,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,375,Philippines 2021-version9-tiers.csv
4743,2021-08-24 03:00:00,38220090000,Other,KAREN SANCHEZ LIAM,.,PH - Philippines,.,.,.,.,SAMUEL LIAM,,Singapore,158.5,181.8,USD,1.08,Kg.,1.08,Kg.,0.0,,5 PIECES COVID 19 ANTIGEN SELF TEST KIT,1,PACKAGE,FOB,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,376,Philippines 2021-version9-tiers.csv
4745,2021-08-24 03:00:00,38220090000,Other,LEA NOEL TANTUICO,.,PH - Philippines,.,.,.,.,"LAURENCE,ELIZAGA TOLEDO",,United States,200.0,329.0,USD,1.0,Kg.,1.0,Kg.,0.0,,10 EACH MEDICAL EQUIPMENT - COVID SELF TESTS,1,PACKAGE,FOB,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,377,Philippines 2021-version9-tiers.csv
4799,2021-08-24 03:00:00,38220090000,Other,WORLDBRIDGE PHILS. INC,"UNIT 3-B 2F UNLAD HOUSE 1724 LEON GUINTO ST. COR. MALVAR ST. BRGY 694, ZONE 75 MALATE MANILA",PH - Philippines,5244541,.,WORLDBRIDGE.ACCTG@GMAIL.COM,.,SHENZHEN DEYONGKANG MEDICAL TECHNOL,,China,18720.0,20159.9,USD,10.0,Kg.,74.0,Kg.,0.0,,SARS-COV-2 TEST KIT (REAL-TIME PCR),6,,CFR,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,378,Philippines 2021-version9-tiers.csv
4912,2021-08-24 03:00:00,38220090000,Other,WORLDBRIDGE PHILS. INC,"UNIT 3-B 2F UNLAD HOUSE 1724 LEON GUINTO ST. COR. MALVAR ST. BRGY 694, ZONE 75 MALATE MANILA",PH - Philippines,5244541,.,WORLDBRIDGE.ACCTG@GMAIL.COM,.,SHENZHEN DEYONGKANG MEDICAL TECHNOL,,China,1848.0,1990.2,USD,0.76,Kg.,12.0,Kg.,0.0,,SARS-COV-2 TEST KIT,1,,CFR,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,379,Philippines 2021-version9-tiers.csv
4968,2021-08-24 03:00:00,38220090000,Other,ALLIED HOSPITAL SUPPLY INT'L. CORPORATION,"NO 6 LEONARD WOOD LOOP, BAGUIO CITY",PH - Philippines,0744425407,.,ANNE_MARIE_PH@YAHOO.COM,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,112000.0,130191.0,USD,2746.88,Kg.,2960.0,Kg.,0.0,,COVID 19 AG RAPID T DEVICE 25T NP,14,,FOB,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,380,Philippines 2021-version9-tiers.csv
5134,2021-08-23 03:00:00,38220090000,Other,UC BIOSCIENCES INC.,"U-1904 THE ORIENT SQUARE F ORTIGAS JR RD ORTIGAS CENTER SAN ANTONIO, PASIG",PH - Philippines,7982408,.,UCBIOSCIENCES03@GMAIL.COM,.,HANGZHOU BIOTEST BIOTECH CO LTD,,China,15000.0,16226.4,USD,136.7,Kg.,148.65,Kg.,0.0,,5 CARTONS OF COVID-19 ANTIGEN RAPID TEST CASSETTE(NASOPHARYNGEAL SWAB) 10000 PCS,5,,CFR,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,381,Philippines 2021-version9-tiers.csv
5163,2021-08-23 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MRL CYBERTEC CORPORATION,"NO. 124 MALAKAS ST. CENTRAL DILIMAN,, QUEZON CITY",PH - Philippines,4410398,.,JULIE.DELACRUZ19@GMAIL.COM,.,SHENZHEN LIFOTRONICS TECHNOLOGY CO LTD,,Hong Kong,2700.0,3018.1,USD,2.0,Kg.,8.0,Kg.,0.0,,20PCS SARS-COV-2 IGM (ELECTROCHEMILUMINESCENCE IMMUNOASSAY) 100T,1,,CIF,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,382,Philippines 2021-version9-tiers.csv
5180,2021-08-23 03:00:00,38220090000,Other,UC BIOSCIENCES INC.,"U-1904 THE ORIENT SQUARE F ORTIGAS JR RD ORTIGAS CENTER SAN ANTONIO, PASIG",PH - Philippines,7982408,.,UCBIOSCIENCES03@GMAIL.COM,.,HANGZHOU BIOTEST BIOTECH CO LTD,,China,33750.0,36509.3,USD,247.25,Kg.,280.35,Kg.,0.0,,12 CARTONS OF COVID -19 ANTIGEN RAPID TEST CASSETTE (NASOPHARYNGEAL SAWB) 22500 PCS,12,,CFR,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,383,Philippines 2021-version9-tiers.csv
5199,2021-08-23 03:00:00,38220090000,Other,BUSINESS BEYOND LIMITS OPC,.,PH - Philippines,.,.,.,.,SHINING GREEN GMBH,,Hong Kong,284400.0,295964.0,USD,28.24,Kg.,135.0,Kg.,0.0,,1086 SETS REAL-TIME FLUORESCENT RT-PCR KIT FOR DETECTING 2019 N-COV,1,,CIF,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,384,Philippines 2021-version9-tiers.csv
5211,2021-08-23 03:00:00,38220090000,Other,MEIHAO CORP.,"UNIT 705 PRIMELAND TOWER MARKET ST MADRIGAL BUSINESS PARK YALA ALABANG, MUNTINLUPA",PH - Philippines,8569545,.,MEIHAOCORP@GMAIL.COM,.,COYOTE BIOSCIENCE CO LTD,,China,2400.0,3096.0,USD,0.3,Kg.,16.3,Kg.,0.0,,480 TESTS DIRECTDETECT SARS-COV-2 DETECTION KIT PCR- FLUORESCENCE PROBE,1,PACKAGE,FCA,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,385,Philippines 2021-version9-tiers.csv
5214,2021-08-23 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MRL CYBERTEC CORPORATION,"NO. 124 MALAKAS ST. CENTRAL DILIMAN,, QUEZON CITY",PH - Philippines,4410398,.,JULIE.DELACRUZ19@GMAIL.COM,.,SHENZHEN LIFOTRONICS TECHNOLOGY CO LTD,,Hong Kong,2700.0,3018.1,USD,2.0,Kg.,8.0,Kg.,0.0,,20PCS SARS-COV-2 IGG (ELECTROCHEMILUMINESCENCE IMMUNOASSAY) 100T,1,,CIF,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,386,Philippines 2021-version9-tiers.csv
5236,2021-08-23 03:00:00,38220090000,Other,ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF",,Germany,211.2,221.0,USD,0.6,Kg.,1.76,Kg.,0.0,,5.00 PC ANTI-SARS-COV-2 S CS ELECSYS,0,,CIP,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,387,Philippines 2021-version9-tiers.csv
5274,2021-08-20 03:00:00,38220090000,Other,ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,United States,93619.1,99185.1,USD,112.35,Kg.,153.31,Kg.,0.0,,170.00 PC KIT COBAS LIAT SARS-COV-2/FLU,1,,CIP,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,388,Philippines 2021-version9-tiers.csv
5277,2021-08-20 03:00:00,38220090000,Other,HEALTH METRICS INC,.,PH - Philippines,.,.,.,.,DAAN GENE CO LTD OF SUN YAT-SE,,China,27984.0,30661.4,USD,2.23,Kg.,45.0,Kg.,0.0,,DETECTION KIT FOR 2019-NCOV(PCR-FLUORESCENCE),1,,FCA,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,389,Philippines 2021-version9-tiers.csv
5288,2021-08-20 03:00:00,38220090000,Other,ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,United States,93638.8,99206.0,USD,112.35,Kg.,153.31,Kg.,0.0,,170.00 PC KIT COBAS LIAT SARS-COV-2/FLU,1,,CIP,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,390,Philippines 2021-version9-tiers.csv
5327,2021-08-20 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",NIHON GARTER PHILIPPINES INC,"LOT 12 BLK 8 MAIN AVENUE CAVITE ECONOMIC ZONE, ROSARIO, CAVITE",PH - Philippines,0464372315,.,E_ESPESO@GARTER-PH.NET,.,YAC GARTER CO LTD,,Japan,33200.9,33200.9,USD,3538.96,Kg.,3709.01,Kg.,0.0,,COVER TAPE,0,PACKAGE,FOB,,,,MANILA INT'L CONTAINER PORT,,,,0,,,,,,,,,,,391,Philippines 2021-version9-tiers.csv
5333,2021-08-20 03:00:00,38220090000,Other,ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,United States,3719.2,3940.4,USD,87.69,Kg.,126.55,Kg.,0.0,,20.00 PC KIT COBAS LIAT SARS-COV-2/FLU CTL,1,,CIP,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,392,Philippines 2021-version9-tiers.csv
5337,2021-08-20 03:00:00,38220090000,Other,MACARE MEDICALS INC.,"67 A LUNA STREET BRGY BAGUMBUHAY PROJECT 4, QUEZON CITY",PH - Philippines,9135902,.,ACCOUNTING@MACARE-MEDICALS.COM,.,CEPHEID AB,,Sweden,396000.0,418123.0,USD,1201.0,Kg.,1243.0,Kg.,0.0,,"XPRSARS-COV2-10 KIT,XPRESS,SARS-COV-2,10 TEST",6,PACKAGE,EXW,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,393,Philippines 2021-version9-tiers.csv
5385,2021-08-20 03:00:00,38220090000,Other,ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,United States,560.8,613.8,USD,0.31,Kg.,2.26,Kg.,0.0,,3.00 PC KIT COBAS LIAT SARS-COV-2/FLU CTL,0,,CIP,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,394,Philippines 2021-version9-tiers.csv
5407,2021-08-20 03:00:00,38220090000,Other,CEBU PACIFIC,.,PH - Philippines,.,.,.,.,RICHARD HYNES,,United Kingdom,6.9,7.8,USD,0.01,Kg.,0.01,Kg.,0.0,,1 COVID 19 TEST KIT,0,PACKAGE,CIF,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,395,Philippines 2021-version9-tiers.csv
5414,2021-08-20 03:00:00,38220090000,Other,BAJ PHARMACEUTICALS,.,PH - Philippines,.,.,.,.,"GUANGZHOU WONDFO BIOTECH CO., LTD.",,China,2000.0,2577.8,USD,84.0,Kg.,87.23,Kg.,0.0,,"5,000 TESTS WONDFO 2019-NCOV ANTIGEN TEST (LATERAL FLOW METHOD)",6,,FCA,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,396,Philippines 2021-version9-tiers.csv
5471,2021-08-20 03:00:00,38220090000,Other,ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,United States,1115.5,1181.9,USD,89.93,Kg.,130.64,Kg.,0.0,,6.00 PC KIT COBAS LIAT SARS-COV-2/FLU CTL,1,,CIP,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,397,Philippines 2021-version9-tiers.csv
5484,2021-08-20 03:00:00,38220090000,Other,BAJ PHARMACEUTICALS,.,PH - Philippines,.,.,.,.,"GUANGZHOU WONDFO BIOTECH CO., LTD.",,China,420.0,541.4,USD,14.0,Kg.,14.54,Kg.,0.0,,840 TESTS WONDFO 2019-NCOV ANTIGEN TEST (LATERAL FLOW METHOD),1,,FCA,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,398,Philippines 2021-version9-tiers.csv
5488,2021-08-20 03:00:00,38220090000,Other,BAJ PHARMACEUTICALS,.,PH - Philippines,.,.,.,.,"GUANGZHOU WONDFO BIOTECH CO., LTD.",,China,2000.0,2577.8,USD,58.0,Kg.,60.23,Kg.,0.0,,"5,000 TESTS SARS-COV-2 ANTIBODY TEST (LATERAL FLOW METHOD)",5,,FCA,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,399,Philippines 2021-version9-tiers.csv
5509,2021-08-20 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",RHUMBA INC.,"LOT 5 BLOCK 1 TIERRA VISTA SUBDIVISION BARANGAY 10, LIPA CITY BATANGAS",PH - Philippines,0434553152,.,ANABELLEESCALANTE.RHUMBAINC@GMAIL.COM,.,"GENCURIX, INC.",,South Korea,5000.0,5640.4,USD,21.0,Kg.,24.0,Kg.,0.0,,"50 PIECES CV002, GENEPRO SARS-COV-2 TEST KIT (PLEASE SEE INVOICE)",1,CARTON,FOB,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,400,Philippines 2021-version9-tiers.csv
5517,2021-08-20 03:00:00,38220090000,Other,ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,United States,3876.3,4241.9,USD,2.12,Kg.,15.65,Kg.,0.0,,7.00 PC KIT COBAS LIAT SARS-COV-2/FLU,1,,CIP,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,401,Philippines 2021-version9-tiers.csv
5542,2021-08-19 03:00:00,38220090000,Other,APRIL ROSE MAGLINTE,.,PH - Philippines,.,.,.,.,UPS - CSC SUSPENSE,,Italy,232.9,265.0,USD,1.4,Kg.,1.44,Kg.,0.0,,COVID TEST ANTIGENICO 31PCS,1,,FCA,,,,PORT OF CLARK,,,,0,,,,,,,,,,,402,Philippines 2021-version9-tiers.csv
5566,2021-08-19 03:00:00,38220090000,Other,DULCE APOLINAR,.,PH - Philippines,.,.,.,.,PROIRITY MAIL EXPRESS,,Singapore,160.5,188.2,USD,1.72,Kg.,1.82,Kg.,0.0,,1.00 PC COVID 19 ANTIGEN SELF TEST KIT,0,PACKAGE,DAP,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,403,Philippines 2021-version9-tiers.csv
5580,2021-08-19 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MRL CYBERTEC CORPORATION,"NO. 124 MALAKAS ST. CENTRAL DILIMAN,, QUEZON CITY",PH - Philippines,4410398,.,JULIE.DELACRUZ19@GMAIL.COM,.,AITBIOTECH PTE LTD,,Singapore,73920.0,78198.3,USD,46.0,Kg.,50.0,Kg.,0.0,,224PCS ABTES COVID-19 QPCR I KIT (100),2,,EXW,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,404,Philippines 2021-version9-tiers.csv
5600,2021-08-19 03:00:00,38220090000,Other,PRISCILA L. TAN,.,PH - Philippines,.,.,.,.,IRISH MAE TAN,,Singapore,162.0,193.2,USD,1.49,Kg.,1.59,Kg.,0.0,,1 PCE COVID19 SELF TEST SWAB KIT,1,PACKAGE,DAP,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,405,Philippines 2021-version9-tiers.csv
5646,2021-08-19 03:00:00,38220090000,Other,BIOTECNICA DIAGNOSTICS INC,"MONS. F. REYES ST. ALBAY, LEGAZPI",PH - Philippines,0527420499,.,BIOTECNICADX@GMAIL.COM,.,BEIJING LEPU MEDICAL TECHNOLO,,China,10000.0,12767.7,USD,440.0,Kg.,591.0,Kg.,0.0,,SARS-COV-2 ANTIGEN RAPID TEST KIT (COLLOIDAL GOLD IMMUNOCHROMATOGRAPHY),45,,FOB,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,406,Philippines 2021-version9-tiers.csv
5675,2021-08-19 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",ARROWHEAD CONSUMER GOODS TRADING,.,PH - Philippines,.,.,.,.,GUANGZHOU WONDFO BIOTECH CO LTD,,China,13750.0,16744.9,USD,417.6,Kg.,522.0,Kg.,0.0,,12500KITS WONDFO 2019-NCOV ANTIBODY TEST ( LATERAL FLOW METHOD),36,,FOB,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,407,Philippines 2021-version9-tiers.csv
5698,2021-08-19 03:00:00,38220090000,Other,PHARMALLY PHARMACEUTICAL,.,PH - Philippines,.,.,.,.,BGI HEALTH HK COMPANY LIMITED,,Hong Kong,1250000.0,1300970.0,USD,130.0,Kg.,833.0,Kg.,0.0,,"5000 SETS, REAL-TIME FLUORESCENT RT-PCR KIT FOR DETECTING 2019-NCOV",5,,CIF,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,408,Philippines 2021-version9-tiers.csv
5720,2021-08-19 03:00:00,38220090000,Other,BENITO KIOK,.,PH - Philippines,.,.,.,.,ELAINE LO,,Singapore,773.7,844.8,USD,2.8,Kg.,2.8,Kg.,0.0,,120 COVID TEST KIT,1,PACKAGE,FOB,,,,NINOY AQUINO INT'L AIRPORT,,,,0,,,,,,,,,,,409,Philippines 2021-version9-tiers.csv
