paproduct detailno,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name
19330,18-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPITAL SUPPLY CORPORATION,"2, Darul Aman Housing Society, Opp Duty Free Shop, Shahra-E-Faisal,",PK - Karachi,+92 2134545570,+92 2134547493,hsc@hsc.com.pk,www.hsc.com.pk,SHENZHEN LIFOTRONIC TECHNOLOGY CO.LTD,,China,115.52,0.0,USD,0.0,,0.0,,0.65,KG,SARSCOVNEUTRALIZING ANTIBODY LATERAL FLOW IMMUNOASSAY  TOTAL QTY 02 UNITS  N.W 0.65 KG,0.0,,,,,,KPAF,,M/S. FOOD & RAW MATERIAL COMPANY,,0.0,,,,,,,,,,,654,Pakistan Trade Atlas All 2021 HS 382200.csv
19352,18-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPITAL SUPPLY CORPORATION,"2, Darul Aman Housing Society, Opp Duty Free Shop, Shahra-E-Faisal,",PK - Karachi,+92 2134545570,+92 2134547493,hsc@hsc.com.pk,www.hsc.com.pk,SHENZHEN LIFOTRONIC TECHNOLOGY CO.LTD,,China,1492.45,0.0,USD,0.0,,0.0,,5.6,KG,SELF TEST SARS COV 2 RAPID ANTIGEN TEST KIT TOTAL QTY 200 UNITS  N.W 5.60 KGFOC SAMPLE VALUE FOR CUSTOM PURPOSE ONLY,0.0,,,,,,KPAF,,M/S. FOOD & RAW MATERIAL COMPANY,,0.0,,,,,,,,,,,655,Pakistan Trade Atlas All 2021 HS 382200.csv
19393,17-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",DIA SCIENT INTERNATIONAL,NEW CIVIL LINE FAISLABAD PAKISTAN,PK - Pakistan,.,.,.,.,ACON BIOTECH HANGZHOU CO LTD,,China,40.0,0.0,USD,0.0,,0.0,,1.0,KG,. 4 SARSCOV2RTPCR TEST KIT. LOT NO SSC0120002. EPX DATE 13122021. QTY  05 KITS NET WEIGHT COVID KIT 01 KG,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,656,Pakistan Trade Atlas All 2021 HS 382200.csv
19395,17-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Japan,915.15,0.0,USD,0.0,,0.0,,5.0,KG,PARTS AND ACCESSORIESARCHITECT C4000C8000 REAGENTPART NO.1G4704,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,657,Pakistan Trade Atlas All 2021 HS 382200.csv
19413,16-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BIOMADICS,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,DIESSE DIAGNOSTICA SENESE S.P.A,,Italy,48441.3,0.0,USD,0.0,,0.0,,191.4,KG,CHORUS SARSCoV2 IgM PCR TEST KITS1 CHORUS SARSCoV2 IgM PCR TEST KITS . LOT NO 734  MFG DATE 052021   EXP 052022 QTY350 KITS .NET WEIGHT 191.4 KGS PRIOR RELEASE ALLOW A,0.0,,,,,,IPAI,,,,0.0,,,,,,,,,,,658,Pakistan Trade Atlas All 2021 HS 382200.csv
19428,16-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HI TECH SCIENTIFIC INTERNATIONAL,"AL, F833/11-B, F BLOCK HOLY FAMILY HOSPITAL SATELLITE TOWN, RAWALPINDI PAKISTAN",PK - Pakistan,.,.,.,.,ACON BIOTECH  HANGZHOU  CO. LTD.,,China,557.92,0.0,USD,0.0,,0.0,,22.0,KG,. SARSCOV2 ANTIGEN RAPID TEST  BRAND FLOWFLEX  LOT  COV1050055  REF  L03111815  EXPIRY DATE 20230510  ORIGIN CHINA  QTY  48 KITS EACH KIT 25 TEST  WEIGHT  22 KGS,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,659,Pakistan Trade Atlas All 2021 HS 382200.csv
19482,16-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",SCIENTIFIC SUPPLIES (PVT) LTD.,"57-A, Block-2, PECHS,",PK - Karachi,+92 2134555617,+92 2134557446,sskhi@cyber.net.pk,www.scientific supplies.com,3D BIOMEDICINE SCIENCE AND TECHNOLOGY CO LIMITED,,China,5802.97,0.0,USD,0.0,,0.0,,5300.0,KG,3DMED 2019NCOV RTQPCR DETECTION KIT QTY53 KITS TESTS PER KIT 100x535300 TESTS,0.0,,,,,,KPAF,,,,0.0,,,,,,,,,,,660,Pakistan Trade Atlas All 2021 HS 382200.csv
19485,16-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MEXIMP TECHNOLOGIES,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,AGILENT TECHNOLOGIES DENMARK APS,,United States,171.0,0.0,USD,0.0,,0.0,,0.16,KG,DIAGONSTIC TYPE. IS053302FLEX Monoclonal Mo XH Cytoker  Clone AE1AE3  RTU  DAKO ASASIS057302FLEX MxH CD99 MIC2 Gene  Ewings Sarcoma Marker Clone 12E7 RTU  ASASIS0673,0.0,,,,,,KPFI,,MUJEEB ULLAH ASSOCIATES,,0.0,,,,,,,,,,,661,Pakistan Trade Atlas All 2021 HS 382200.csv
19515,15-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",B & B,OFFICE#6 2ND FLOOR 9 FANE ROAD DATA GUNJ BUKHSH TOWN,PK - Pakistan,.,.,.,.,TRANSGLOBAL EXPRESS GMBH,,Germany,100.0,0.0,USD,0.0,,0.0,,1.0,KG,........COVID19 ANTIGEN RAPID TEST......LOT NO....2021040262......EXPIRY DATE......032023 QTY..20 KIT BRAND LUNGENE..,0.0,,,,,,LPFI,,AL-MUSLIM CARGO. GST # 03-05-9805-052-19,,0.0,,,,,,,,,,,662,Pakistan Trade Atlas All 2021 HS 382200.csv
19563,14-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS GMBH,,Germany,4288.6,0.0,USD,0.0,,0.0,,20.0,KG,ANTISARSCOV2 ELECSYS COBAS E 200 QTY 20 PCS BATCH NO 55062201 MFG DT 1.4.21 EXP DT 31.7.21,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,663,Pakistan Trade Atlas All 2021 HS 382200.csv
19565,14-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS GMBH,,Germany,1072.15,0.0,USD,0.0,,0.0,,5.0,KG,ANTISARSCOV2 ELECSYS COBAS E 200 QTY 5 PCS BATCH NO 55062201 MFG DT 1.4.21 EXP DT 31.7.21,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,664,Pakistan Trade Atlas All 2021 HS 382200.csv
19568,14-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",THE BIOTECH SCIENTIFIC,ISLAMABAD PAKISTAN,PK - Pakistan,.,.,.,.,NANOHELIX CO.  LTD,,South Korea,210.88,0.0,USD,0.0,,0.0,,4.0,KG,01.REAL HELIX   QRT  SARS COV 2 PCR KIT  100RXNS   LOT NO NEI0738   EXP 062022  BRAND NANO HELIX  ORIGIN SOUTH KOREA  QTY50 NOS TOTAL WEIGHT 4 KGS,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,665,Pakistan Trade Atlas All 2021 HS 382200.csv
19653,14-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MED ART PAKISTAN,KHI PAK,PK - Pakistan,.,.,.,.,BGI HEALTH HK COMPANY LIMITED,,Hong Kong,500.0,0.0,USD,0.0,,0.0,,50.0,KG,TIANAMP HI DNA RNA COVID TEST KIT.Qty 50 .SUB NET WEIGHT 0.80 NET WEIGHT 20 KG3 BOXS,0.0,,,,,,KPAF,,PAK EXPEDITIORS,,0.0,,,,,,,,,,,666,Pakistan Trade Atlas All 2021 HS 382200.csv
19658,14-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",GLOBEL MARKETING SERVICES,28 I & T CENTRE G-9/4,PK - Pakistan,.,.,.,.,HOLOGIC B.V,,United States,248820.0,0.0,USD,0.0,,0.0,,174.0,KG,SARS COV 2 PCR test kits FOUND SARS COV 2 PCR KITDETAILAS UNDER 1REAL TIME PCR KITS FOR THE DETECTION OF CORONA VIRUSSARSCOV2 KIT APTOIMA 250TEST BRAND HOLOGIC ORIGIN U,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,667,Pakistan Trade Atlas All 2021 HS 382200.csv
19683,14-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS GMBH,,Germany,29.56,0.0,USD,0.0,,0.0,,1.0,KG,ANTISARSCOV2 S CS ELECSYS QTY 1 PCS BATCH NO 51336001 MFG DT 21.10.2020 EXP DT 30.9.2021,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,668,Pakistan Trade Atlas All 2021 HS 382200.csv
19694,14-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS GMBH,,Germany,115.44,0.0,USD,0.0,,0.0,,6.0,KG,ANTISARSCOV2 S PC ELECSYS QTY 6 PCS BATCH NO 54863401MFG DT 6.4.21 EXP DT 30.11.21,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,669,Pakistan Trade Atlas All 2021 HS 382200.csv
19756,14-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS CORP,,United States,187.26,0.0,USD,0.0,,0.0,,6.0,KG,BMK SPEC STAINS LIQUID COVERSLIP QTY 6 PCS BATCH NO H04003 MFG DT 29421 EXP DT 28422,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,670,Pakistan Trade Atlas All 2021 HS 382200.csv
19859,14-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",GLOBEL MARKETING SERVICES,28 I & T CENTRE G-9/4,PK - Pakistan,.,.,.,.,HOLOGIC B.V,,Belgium,706137.0,0.0,USD,0.0,,0.0,,48.0,KG,SARS covid PCR kits,0.0,,,,,,IPAI,,,,0.0,,,,,,,,,,,671,Pakistan Trade Atlas All 2021 HS 382200.csv
19863,12-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",TECHSOURCE ENTERPRISES,B-36 KARACHI UNIVERSITY EMPOLYEES COOPERATIVE SOCIETY KARACHI EAST GUL,PK - Pakistan,.,.,.,.,--,,United States,31.0,0.0,USD,0.0,,0.0,,1.0,KG,Rabbit anti  SARS COV 2 N  Protein antibody  13010760  RESECH PURPOSE ONLY,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,672,Pakistan Trade Atlas All 2021 HS 382200.csv
19864,12-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",TECHSOURCE ENTERPRISES,B-36 KARACHI UNIVERSITY EMPOLYEES COOPERATIVE SOCIETY KARACHI EAST GUL,PK - Pakistan,.,.,.,.,--,,United States,23.0,0.0,USD,0.0,,0.0,,1.0,KG,Recombinant SARS COV 2 Nacleocapsid Protein 23030164  RESECH PURPOSE ONLY,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,673,Pakistan Trade Atlas All 2021 HS 382200.csv
19865,12-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",TECHSOURCE ENTERPRISES,B-36 KARACHI UNIVERSITY EMPOLYEES COOPERATIVE SOCIETY KARACHI EAST GUL,PK - Pakistan,.,.,.,.,--,,United States,22.0,0.0,USD,0.0,,0.0,,1.0,KG,Recombinant SARS  CoV  2   S1 Subunit Protein  RBD   23030162  RESECH PURPOSE ONLY,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,674,Pakistan Trade Atlas All 2021 HS 382200.csv
19867,12-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",TECHSOURCE ENTERPRISES,B-36 KARACHI UNIVERSITY EMPOLYEES COOPERATIVE SOCIETY KARACHI EAST GUL,PK - Pakistan,.,.,.,.,--,,United States,28.0,0.0,USD,0.0,,0.0,,1.0,KG,Mouse anti  SARS  COV  252F 75F3 E6 A2   13010819 RESECH PURPOSE ONLY,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,675,Pakistan Trade Atlas All 2021 HS 382200.csv
19869,12-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",TECHSOURCE ENTERPRISES,B-36 KARACHI UNIVERSITY EMPOLYEES COOPERATIVE SOCIETY KARACHI EAST GUL,PK - Pakistan,.,.,.,.,--,,United States,28.0,0.0,USD,0.0,,0.0,,1.0,KG,Mouse anti  SARS  CoV  2 N  Protein  1G1 F2  13010759RESECH PURPOSE ONLY,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,676,Pakistan Trade Atlas All 2021 HS 382200.csv
19871,12-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",TECHSOURCE ENTERPRISES,B-36 KARACHI UNIVERSITY EMPOLYEES COOPERATIVE SOCIETY KARACHI EAST GUL,PK - Pakistan,.,.,.,.,--,,United States,30.0,0.0,USD,0.0,,0.0,,1.0,KG,Rabbit anti  SARS COV 2 S2F antibody  13010761 RESECH PURPOSE ONLY,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,677,Pakistan Trade Atlas All 2021 HS 382200.csv
19872,12-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",TECHSOURCE ENTERPRISES,B-36 KARACHI UNIVERSITY EMPOLYEES COOPERATIVE SOCIETY KARACHI EAST GUL,PK - Pakistan,.,.,.,.,--,,United States,81.0,0.0,USD,0.0,,0.0,,1.0,KG,Mouse anti  SARS  COV  2  SIRBD  1H2  D8  A12  13010815  RESECH PURPOSE ONLY,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,678,Pakistan Trade Atlas All 2021 HS 382200.csv
19873,12-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",TECHSOURCE ENTERPRISES,B-36 KARACHI UNIVERSITY EMPOLYEES COOPERATIVE SOCIETY KARACHI EAST GUL,PK - Pakistan,.,.,.,.,--,,United States,28.0,0.0,USD,0.0,,0.0,,1.0,KG,Mouse anti  SARS  CoV  2 SIF  1D3  F8  F4   13010843RESECH PURPOSE ONLY,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,679,Pakistan Trade Atlas All 2021 HS 382200.csv
19876,12-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",SIND MEDICAL STORES,"13-B, Block 6, Pechs Shahrah-E-Faisal",PK - Karachi,+92 2134521629,+92 2134384084,info@sms-pakistan.com,www.sms-pakistan.com.pk,DIASORIN SPA,,Italy,2932.32,0.0,USD,0.0,,0.0,,12.0,KG,CONTROL ASSORTED TYPE SIZE311491 LIAISON Control SARS CoV2 AgCustom Tariff 38220000Delivery note 5000992969 of 31.05.2021Your order PO5618 of 17.11.2020Sales Document 1,0.0,,,,,,KPFI,,UNIVERSAL CUSTOMS SERVICES,,0.0,,,,,,,,,,,680,Pakistan Trade Atlas All 2021 HS 382200.csv
19877,12-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",TECHSOURCE ENTERPRISES,B-36 KARACHI UNIVERSITY EMPOLYEES COOPERATIVE SOCIETY KARACHI EAST GUL,PK - Pakistan,.,.,.,.,--,,United States,81.0,0.0,USD,0.0,,0.0,,1.0,KG,Mouse anti  SARS CoV 2 SIRBD 4A9  C2  G3  F10  130108441 RESECH PURPOSE ONLY,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,681,Pakistan Trade Atlas All 2021 HS 382200.csv
19881,12-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",TECHSOURCE ENTERPRISES,B-36 KARACHI UNIVERSITY EMPOLYEES COOPERATIVE SOCIETY KARACHI EAST GUL,PK - Pakistan,.,.,.,.,--,,United States,31.0,0.0,USD,0.0,,0.0,,1.0,KG,Rabbit anti  SARS CoV  2 SI BBD antibody  13010759 RESECH PURPOSE ONLY,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,682,Pakistan Trade Atlas All 2021 HS 382200.csv
19882,12-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",TECHSOURCE ENTERPRISES,B-36 KARACHI UNIVERSITY EMPOLYEES COOPERATIVE SOCIETY KARACHI EAST GUL,PK - Pakistan,.,.,.,.,--,,United States,43.0,0.0,USD,0.0,,0.0,,1.0,KG,Rabbit anti  SARS CoV  2 SIF Y13010796 RESECH PURPOSE ONLY,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,683,Pakistan Trade Atlas All 2021 HS 382200.csv
19905,11-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",GHRASA LABORATORIES SUPPLIES,LAHORE PAKISTAN,PK - Pakistan,.,.,.,.,SHENZHEN NEW INDUSTRIES,,China,1260.0,0.0,USD,0.0,,0.0,,32.0,KG,LAB REAGENTS MAGUMI 2019NCOV IGVCLIA  SARSCOV2 RBD IGE CLIA  160 KITS 32 KG NET WEIGHT,0.0,,,,,,PPAF,,SAIF CUSTOM AGENCY,,0.0,,,,,,,,,,,684,Pakistan Trade Atlas All 2021 HS 382200.csv
19943,11-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",GERRYS INTERNATIONAL (PVT) LTD,"43/1/D, RAZI ROAD PECHS KARACHI, PAKISTAN TEL92512285612 FAX92512285608",PK - Pakistan,.,.,.,.,FEDEX  EXPRESS,,United Arab Emirates,102.4,0.0,USD,0.0,,0.0,,16.0,KG,773920924632 SMARTROL 2019NCOV DETECTION  KIT,0.0,,,,,,LPFI,,ASHRAF & CO.  (GST 03-09-9883-072-55),,0.0,,,,,,,,,,,685,Pakistan Trade Atlas All 2021 HS 382200.csv
20142,10-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,QIAGEN GMBH,,Germany,8472.17,0.0,USD,0.0,,0.0,,70.0,KG,"QIAAMP DSP VIRUS SPIN KIT 50 EXEMPTION OF COVID SRO 1251, 1257 AND 1241 SERIAL 11 QTY 70 PCS",0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,686,Pakistan Trade Atlas All 2021 HS 382200.csv
20175,10-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MOLECULAR BIOLOGY PRODUCT,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,MOLECULAR BIOLOGY PRODUCTS,,Canada,1486.47,0.0,USD,0.0,,0.0,,1.0,KG,ARTIC PCR Primers Pool for Covid19,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,687,Pakistan Trade Atlas All 2021 HS 382200.csv
20239,09-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MARTIN DOW PHARMACEUTICAL (PAKISTAN) LTD,"11-M, Block 6, P.E.C.H.S.,",PK - Karachi,+92 2134550255,+92 2134532460,martindow@martindow.com,www.martindow.com,CHROMACHEMIE LABORATORY PVT LT,,United States,1074.39,0.0,USD,0.0,,0.0,,1.0,KG,VALSARTAN RELATED COMPOUND C QTY 1 PCS,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,688,Pakistan Trade Atlas All 2021 HS 382200.csv
20253,09-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MARTIN DOW PHARMACEUTICAL (PAKISTAN) LTD,"11-M, Block 6, P.E.C.H.S.,",PK - Karachi,+92 2134550255,+92 2134532460,martindow@martindow.com,www.martindow.com,CHROMACHEMIE LABORATORY PVT LT,,United States,246.01,0.0,USD,0.0,,0.0,,1.0,KG,VAISARTAN QTY 1 PCS,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,689,Pakistan Trade Atlas All 2021 HS 382200.csv
20274,09-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",GLOBEL MARKETING SERVICES,28 I & T CENTRE G-9/4,PK - Pakistan,.,.,.,.,HOLOGIC BV,,United States,2039.8,0.0,USD,0.0,,0.0,,16.0,KG,SARS COV2 PCR KITS,0.0,,,,,,IPAI,,,,0.0,,,,,,,,,,,690,Pakistan Trade Atlas All 2021 HS 382200.csv
20296,09-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MARTIN DOW PHARMACEUTICAL (PAKISTAN) LTD,"11-M, Block 6, P.E.C.H.S.,",PK - Karachi,+92 2134550255,+92 2134532460,martindow@martindow.com,www.martindow.com,CHROMACHEMIE LABORATORY PVT LT,,United States,999.08,0.0,USD,0.0,,0.0,,1.0,KG,VALSARTAN RELATED COMPOUND A QTY 1 PCS,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,691,Pakistan Trade Atlas All 2021 HS 382200.csv
20297,09-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MARTIN DOW PHARMACEUTICAL (PAKISTAN) LTD,"11-M, Block 6, P.E.C.H.S.,",PK - Karachi,+92 2134550255,+92 2134532460,martindow@martindow.com,www.martindow.com,CHROMACHEMIE LABORATORY PVT LT,,United States,1074.41,0.0,USD,0.0,,0.0,,1.0,KG,VALSARTAN RELATED COMPOUND B QTY 1 PCS,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,692,Pakistan Trade Atlas All 2021 HS 382200.csv
