NO,ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS,source_data_row,source_file_name
6284,2021-08-30 03:00:00,38220090,Lain-lain,PT. ALERE HEALTH,"K-LINK TOWER LANTAI 18 ZONA D,E,DAN F JL.GATOT SUBROTO KAV.59A RT/RW 0",ID - Indonesia,.,.,.,.,ABBOTT DIAGNOSTICS KOREA INC.,"65,BORAHAGAL-RO,GIHEUNG-GU,YONGIN-SI,GYEONGGI-DO",South Korea,0.0,6459430000.0,IDR,2620.0,Kg.,2643.0,Kg.,4608.0,KT,PANBIO COVID-19 AG RAPID T DEVICE 25T NP BAIK/BARU,0,PK,,,,,SOEKARNO-HATTA (U),CHICAGO,KOREAN AIRLINES,,0,,,United States,,,,,,,,6284,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
6325,2021-08-30 03:00:00,38220090,Lain-lain,PT. NEXT LEVEL MEDICAL,Komplek Gading Bukit Indah Blok TB Kavling No. 30 Lt. 3 Jl. Bukit Gading Raya,ID - Indonesia,.,.,.,.,"NEXT KOREA CO., LTD","507 BYUCKSAN SUNYOUNG TECHNOPIA 196-5, OJEON-DONG UIWANG-SI GYEONGGI-DO, 437-821, SOUTH KOREA",South Korea,0.0,77000.0,USD,60.0,Kg.,304.0,Kg.,200.0,KT,LABORATORY REAGENT (COVID-19) POWERCHEKΓäó SARS-COV-2 REAL-TIME PCR KIT,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,GARUDA INDONESIA,,0,,,North Korea,,,,,,,,6325,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
6352,2021-08-30 03:00:00,38220090,Lain-lain,PT. ALERE HEALTH,"K-LINK TOWER LANTAI 18 ZONA D,E,DAN F JL.GATOT SUBROTO KAV.59A RT/RW 0",ID - Indonesia,.,.,.,.,ABBOTT RAPID DX INTERNATIONAL LTD,PARKMORE EAST BUSINESS PARK BALLYBRIT GALWAY,Ireland,0.0,9689140000.0,IDR,3931.2,Kg.,3968.0,Kg.,6912.0,KT,PANBIO COVID-19 AG RAPID T DEVICE 25T NP BAIK/BARU,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,6352,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
6355,2021-08-30 03:00:00,38220090,Lain-lain,PT. INODIA,"PERKANTORAN KEDOYA ELOK PLAZA BLOK DB NO 24, KEDOYA SELATAN,KEBON JERU",ID - Indonesia,.,.,.,.,QIAGEN SINGAPORE PTE LTD C/O LOGIC,"FREIGHT SOLUTIONS 3 CHEONGI SOUTH STREET 1, 02-01",Singapore,0.0,7760.88,USD,17.65,Kg.,23.0,Kg.,1.0,PCE,ARTUS SARS-COV-2 PREP&AMP UM KIT (768) -,0,PK,,,,,SOEKARNO-HATTA (U),SINGAPORE,FEDERAL EXPRESS,,0,,,Germany,,,,,,,,6355,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
6384,2021-08-30 03:00:00,38220090,Lain-lain,PT. ALERE HEALTH,"K-LINK TOWER LANTAI 18 ZONA D,E,DAN F JL.GATOT SUBROTO KAV.59A RT/RW 0",ID - Indonesia,.,.,.,.,ABBOTT DIAGNOSTICS KOREA INC.,"65,BORAHAGAL-RO,GIHEUNG-GU,YONGIN-SI,GYEONGGI-DO",South Korea,0.0,30682300000.0,IDR,12448.8,Kg.,12649.0,Kg.,21888.0,KT,PANBIO COVID-19 AG RAPID T DEVICE 25T NP BAIK/BARU,0,PK,,,,,SOEKARNO-HATTA (U),CHICAGO,KOREAN AIRLINES,,0,,,United States,,,,,,,,6384,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
6406,2021-08-30 03:00:00,38220090,Lain-lain,PT. MEDQUEST JAYA GLOBAL,MENARA SALEMBA LT.6 ZONA 1 JL. SALEMBA RAYA NO 5-5A JAKARTA PUSAT 1044,ID - Indonesia,.,.,.,.,CEPHEID EUROPE SAS,VIRA SOLELH 81470 MAURENS-SCOPONT FRANCE,France,0.0,181500.0,USD,374.0,Kg.,374.0,Kg.,600.0,KT,"XPRSARS-COV2-10 KIT, XPRESS, SARS-COV-2, 10 TEST",0,CT,,,,,SOEKARNO-HATTA (U),ARLANDA APT/STOCKHOLM,ETIHAD AIRWAYS,,0,,,Sweden,,,,,,,,6406,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
6410,2021-08-30 03:00:00,38220090,Lain-lain,PT. MEDQUEST JAYA GLOBAL,MENARA SALEMBA LT.6 ZONA 1 JL. SALEMBA RAYA NO 5-5A JAKARTA PUSAT 1044,ID - Indonesia,.,.,.,.,CEPHEID HBDC SAS,VIRA SOLELH 81470 MAURENS-SCOPONT FRANCE,France,0.0,611800.0,USD,1876.0,Kg.,1876.0,Kg.,3000.0,KT,"XPRSARS-COV2-10 KIT, XPRESS, SARS-COV-2, 10 TEST",0,CT,,,,,SOEKARNO-HATTA (U),ARLANDA APT/STOCKHOLM,ETIHAD AIRWAYS,,0,,,Sweden,,,,,,,,6410,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
6438,2021-08-28 03:00:00,38220090,Lain-lain,PT HARSEN LABORATORIES,"JL. RAYA BOGOR KM.24,6 SUSUKAN, KEL. SUSUKAN, KEC.CIRACAS, KOTA ADM. J",ID - Indonesia,.,.,.,.,"SINOLVE PHARMACHINE CO., LTD","ROOM 11, 9 FLOOR, NO. 501 DONG DAMING RD.SINAR MAS",China,0.0,45790.0,USD,124.0,Kg.,124.0,Kg.,10.0,NIU,SARS-COV-2 FLUORESCENT PCR DELTA VOC,0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,GARUDA INDONESIA,,0,,,China,,,,,,,,6438,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
6496,2021-08-27 03:00:00,38220090,Lain-lain,PT. TEMPO,GEDUNG TEMPO SCAN TOWER JL.HR.RASUNA SAID KAV.3-4 KEL.KUNINGAN TIMUR K,ID - Indonesia,.,.,.,.,TAIDOC TECHNOLOGY CORPORATION,"6F., NO.127, WUGONG 2ND RD., WUGU DIST., NEW TAIPE",Taiwan,0.0,104400.0,USD,933.8,Kg.,1086.0,Kg.,2500.0,BX,TEST KIT COVID-19 ANTIGEN RAPID TEST 20 PCS/BOX (TD-4531) BAIK & BARU,0,PK,,,,,SOEKARNO-HATTA (U),TAOYUAN,CATHAY PACIFIC,,0,,,Taiwan,,,,,,,,6496,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
6586,2021-08-27 03:00:00,38220090,Lain-lain,PT. ELO KARSA UTAMA,"JL. RAYA KEBAYORAN LAMA NO.34 E, KEL. GROGOL SELATAN, KEC. KEBAYORAN L",ID - Indonesia,.,.,.,.,PRIMER DESIGN Ltd,"YORK HOUSE SCHOOL LANE CHANDLERS FORD, S053 4DG UN",United Kingdom,0.0,48194.2,GBP,8.4,Kg.,16.8,Kg.,100.0,EA,GENESIG┐ REAL-TIME PCR COVID -19 2G IVD KIT,0,PK,,,,,SOEKARNO-HATTA (U),HEATHROW APT/LONDON,FEDERAL EXPRESS,,0,,,United Kingdom,,,,,,,,6586,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
6600,2021-08-26 03:00:00,38220090,Lain-lain,PT. KINGLAB INDONNESIA,"KARAWACI OFFICE PARK BLOK M37 LIPPO KARAWACI,PANUNGGANGAN BARAT",ID - Indonesia,.,.,.,.,GENEREACH BIOTECHNOLOGY CORPORATION,"NO.19 KEYUAN SECOND ROAD,CENTRAL TAIWAN SCIENCE",Taiwan,0.0,356503.0,USD,2137.0,Kg.,2137.0,Kg.,1.0,PK,POCKIT CENTRAL SARS-COV-2 (ORF1AB) PREMIX REAGENTS COMPLETE SETS,75,CT,,,,,SOEKARNO-HATTA (U),TAIPEI,SINGAPORE AIRLINE,,0,,,Taiwan,,,,,,,,6600,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
6620,2021-08-26 03:00:00,38220090,Lain-lain,PT. HARSEN LABORATORIES,"JL. RAYA BOGOR KM 24,6 SUSUKAN - CIRACAS JAKARTA TIMUR 13750",ID - Indonesia,.,.,.,.,ODYS TECHNOLOGY INC.,"ROOM 1702,SINO CENTER,582-592 NATHAN RD.,MONGKOK",Hong Kong,0.0,406628.0,USD,632.92,Kg.,1678.0,Kg.,100032.0,E53,SARS-COV-2 FLUORESCENTPCR,0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA INDONESIA,,0,,,Hong Kong,,,,,,,,6620,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
6690,2021-08-26 03:00:00,38220090,Lain-lain,PT. GLOBAL SYSTECH MEDIKA,"JL. TB. SIMATUPANG NO.17, SUSUKAN, CIRACAS, JAKARTA TIMUR 13750",ID - Indonesia,.,.,.,.,GENRUI BIOTECH INC,"4-10F, BUILDING 3, GEYA TECHNOLOGY PARK, SHENZHEN",China,0.0,146.48,USD,0.9,Kg.,1797.0,Kg.,2.0,BX,SARS-COV-2 ANTIGEN TEST KIT (COLLOIDAL/GOLD) (25/KIT) REPLACEMENT UNIT,1,CT,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA INDONESIA,,0,,,China,,,,,,,,6690,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
6730,2021-08-26 03:00:00,38220090,Lain-lain,PT. GLOBAL SYSTECH MEDIKA,"JL. TB. SIMATUPANG NO.17, SUSUKAN, CIRACAS, JAKARTA TIMUR 13750",ID - Indonesia,.,.,.,.,GENRUI BIOTECH INC,"4-10F, BUILDING 3, GEYA TECHNOLOGY PARK, SHENZHEN",China,0.0,292952.0,USD,1796.1,Kg.,1797.0,Kg.,4000.0,BX,SARS-COV-2 ANTIGEN TEST KIT (COLLOIDAL/GOLD) (25T/KIT),134,CT,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA INDONESIA,,0,,,China,,,,,,,,6730,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
6749,2021-08-26 03:00:00,38220090,Lain-lain,PT. SANSICO NATURA RESOURCES,GRAND ITC PERMATA HIJAU KANTO DIAMOND NO.11-12 JL. ART PERMATA HIJAU,ID - Indonesia,.,.,.,.,"ZHONGJIN HUABAO (HK) INVESTMENT CO., LTD","UNIT 2002C, 20/F, MULTIFIELD COMMERCIAL CENTER, 42",Hong Kong,0.0,232773.0,USD,62.4,Kg.,62.4,Kg.,27552.0,PCE,STRONGSTEP NOVEL CORONAVIRUS (SARS-COV-2) MULTIPLEX REAL-TIME PCR KIT LIMING BIO,0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,FEDERAL EXPRESS C,,0,,,China,,,,,,,,6749,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
6756,2021-08-26 03:00:00,38220030,Strip dan pita indikator sterilisasi,PT. PANDU BIOSAINS,"JL.RAYA PONDOK GEDE NO.10B RT.002/RW.002,DUKUH,KRAMAT JATI,JAKARTA TIM",ID - Indonesia,.,.,.,.,ILLUMINA SINGAPORE PTE LTD,29 WOODLANDS INDUSTRIAL PARK E1 SINGAPORE 7557716,Singapore,0.0,33915.0,USD,31.14,Kg.,460.0,Kg.,1.0,EA,ILLUMINA COVIDSEQ TEST 3072 SPL US:EAR99 SG:NLR PRODUCT NUMBER:20043675  (FOC) BAIK/BARU,0,PK,,,,,SOEKARNO-HATTA (U),SINGAPORE,SINGAPORE AIRLINE,,0,,,United States,,,,,,,,6756,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
6827,2021-08-26 03:00:00,38220030,Strip dan pita indikator sterilisasi,PT. RISET NUSANTARA GENETIKA,GEDUNG UOB PLAZA LT.32 JL.M.H.THAMRIN NO.10 KEL.KEBON MELATI,ID - Indonesia,.,.,.,.,HELVETICA HEALTH CARE SARL,"HALLE DE FRET 4, EX LOCAL 1063 PO BOX 1158 CH-1211",Switzerland,0.0,2628.58,USD,0.0,Kg.,2.2,Kg.,3.0,PCE,NATSARS(COV2)-ST NATTROL SARS-COV-2 STOCK,0,BX,,,,,SOEKARNO-HATTA (U),GENEVE,EK,,0,,,Switzerland,,,,,,,,6827,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
6884,2021-08-26 03:00:00,38220090,Lain-lain,PT. GENECRAFT LABS,"BUSINESS PARK KEBON JERUK BLOK F.2 NO.9, JL.RAYA MERUYA ILIR KAV.88 RT",ID - Indonesia,.,.,.,.,NEW ENGLAND BIOLABS PTE LTD,114 LAVENDER STREET #07-58 C THUB2 SINGAPORE 338729 SG,Singapore,0.0,549.23,USD,0.31,Kg.,12.0,Kg.,1.0,EA,NEBNEXT ARTIC SARS-COV-2 COMPANION KIT (OXFORD NANOPORE TECHNOLOGIES) (96 RXNS) -,0,PK,,,,,SOEKARNO-HATTA (U),SINGAPORE,MY INDO AILINES,,0,,,United States,,,,,,,,6884,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
6908,2021-08-26 03:00:00,38220090,Lain-lain,PT. SANSICO NATURA RESOURCES,GRAND ITC PERMATA HIJAU KANTO DIAMOND NO.11-12 JL. ART PERMATA HIJAU,ID - Indonesia,.,.,.,.,"ZHONGJIN HUABAO (HK) INVESTMENT CO.,LTD","UNIT 2002C,20/F,MULTIFIELD COMMERCIAL CENTRE,426",Hong Kong,0.0,111781.0,USD,440.0,Kg.,440.0,Kg.,20016.0,PCE,DIRECTDETECTTM SARS-COV-2 DETECTION KIT (PCR-FLUORESCENCE PROBE) MANUFACTURE BY COYOTE BIOSCIEN -,0,PK,,,,,SOEKARNO-HATTA (U),BEIJING,FEDERAL EXPRESS C,,0,,,China,,,,,,,,6908,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
6928,2021-08-26 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,6650000.0,IDR,2.9,Kg.,2.9,Kg.,20.0,PCE,09445323077  SARS-COV -2  AG PST NASAL 5 T. EN/FR/SV/DA,0,PK,,,,,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX AIRLINE,,0,,,North Korea,,,,,,,,6928,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
7003,2021-08-25 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,471.81,USD,0.28,Kg.,35.0,Kg.,2.0,EA,6S6002 ARC SARS COV2 IGGII QUANT CAL,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,7003,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
7037,2021-08-25 03:00:00,38220090,Lain-lain,PT. MINDRAY MEDICAL INDONESIA,"MENARA DEA 2,17 FLOOR JL.MEGA KUNINGAN BARAT KAV.E4.3",ID - Indonesia,.,.,.,.,SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS,"MINDRAY BUILDING,KEJI 12TH ROAD SOUTH,HIGH-TECH",China,0.0,1329.6,USD,19.53,Kg.,252.0,Kg.,20.0,PCE,MINDRAY CREA CREATININE KIT (SARCOSINE OXIDASE METHOD) TYPE : CRE0203,0,CT,,,,,SOEKARNO-HATTA (U),HONG KONG,GARUDA INDONESIA,,0,,,China,,,,,,,,7037,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
7069,2021-08-25 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,2359.04,USD,1.41,Kg.,35.0,Kg.,10.0,EA,6S6002 ARC SARS COV2 IGGII QUANT CAL,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,7069,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
7078,2021-08-25 03:00:00,38220090,Lain-lain,PT. PADMA KUMARA MEDIKA,"GEDUNG AMANYAAK LOFT OF PLUIT LT.3, JL. PLUIT TIMUR BLOK L",ID - Indonesia,.,.,.,.,ZYBIO INC.,"FLOOR 1 TO FLOOR 4, BUILDING 30, NO.6 OF TAIKANG",China,0.0,41020.0,USD,10.5,Kg.,56.0,Kg.,10080.0,PCE,ZYBIO SARS-COV-2 NUCLEIC ACID DETECTION KIT,0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GA,,0,,,China,,,,,,,,7078,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
7094,2021-08-25 03:00:00,38220090,Lain-lain,PT. MEDQUEST JAYA GLOBAL,MENARA SALEMBA LT.6 ZONA 1 JL. SALEMBA RAYA NO 5-5A JAKARTA PUSAT 1044,ID - Indonesia,.,.,.,.,CEPHEID HBDC SAS,VIRA SOLELH 81470 MAURENS-SCOPONT FRANCE,France,0.0,407800.0,USD,1242.0,Kg.,1242.0,Kg.,2000.0,KT,"XPRSARS-COV2-10 KIT, XPRESS, SARS-COV-2, 10 TEST",0,CT,,,,,SOEKARNO-HATTA (U),ARLANDA APT/STOCKHOLM,ETIHAD AIRWAYS,,0,,,Sweden,,,,,,,,7094,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
7099,2021-08-25 03:00:00,38220090,Lain-lain,PT. RAFA TOPAZ UTAMA,JL.RADIN INTEN II TAMAN BUARAN INDAH I BLOK U NO.242 RT.006  RW.014 KL,ID - Indonesia,.,.,.,.,LIFOTRONIC TECHNOLOGY (HONG KONG) LIMITE,"19H, MAXGRAND PLAZA NO.3 TAI YAU STREET SAN PO KON",Hong Kong,0.0,108426.0,USD,1400.0,Kg.,1504.0,Kg.,4000.0,NIU,SARS-COV-2 ANTIGEN (GICA),0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA INDONESIA,,0,,,Hong Kong,,,,,,,,7099,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
7168,2021-08-25 03:00:00,38220090,Lain-lain,PT. MINDRAY MEDICAL INDONESIA,"MENARA DEA 2,17 FLOOR JL.MEGA KUNINGAN BARAT KAV.E4.3",ID - Indonesia,.,.,.,.,SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS,"MINDRAY BUILDING,KEJI 12TH ROAD SOUTH,HIGH-TECH",China,0.0,157.0,USD,5.72,Kg.,66.0,Kg.,1.0,PCE,MINDRAY SEVERE ACUTE RESPIRATORY SYNDROME CORONAVIRUS 2 S-RBD IGG (CLIA) TYPE : SARS-COV-2,0,CT,,,,,SOEKARNO-HATTA (U),HONG KONG,GARUDA INDONESIA,,0,,,China,,,,,,,,7168,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
7181,2021-08-25 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,828.76,USD,0.5,Kg.,35.0,Kg.,3.0,EA,6S6012 ARC SARS COV2 IGGII QUANT CONT,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,7181,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
7190,2021-08-25 03:00:00,38220090,Lain-lain,PT. PAX GLOBAL INTERNATIONAL,"RUKO PANGERAN JAYAKARTA CENTER BLOK E2 NO. 14,RT. 001 RW. 006 MANGGA D",ID - Indonesia,.,.,.,.,PAX GLOBAL INC,"Parnas Tower 29th Floor, 521 Teheran-ro ,Gangnam-gu,SEOUL KOREA",South Korea,0.0,32477.0,USD,9.9,Kg.,11.0,Kg.,45.0,PCE,WIZDXTM COVID-19 CRYSTALMIX PCR KIT,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,RAYA AIRWAYS,,0,,,North Korea,,,,,,,,7190,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
7272,2021-08-25 03:00:00,38220090,Lain-lain,PT MULTIREDJEKI KITA,"JL.KEBAYORAN LAMA NO.28 RT.09 RW.011,GROGOL UTARA KEBAYORAN LAMA,JAKAR",ID - Indonesia,.,.,.,.,MICROBIOLOGICS,"200 COOPER AVE N,MINNESOTA MN MN MINNESOTA,SAINT CLOUD UNITED STATES O",United States,0.0,258.34,USD,0.26,Kg.,27.0,Kg.,1.0,EA,SARS-CoV-2 Process Control (Pellet),0,PK,,,,,SOEKARNO-HATTA (U),ST PAUL,K MILE AIR,,0,,,United States,,,,,,,,7272,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
7337,2021-08-25 03:00:00,38220090,Lain-lain,PT. MINDRAY MEDICAL INDONESIA,"MENARA DEA 2,17 FLOOR JL.MEGA KUNINGAN BARAT KAV.E4.3",ID - Indonesia,.,.,.,.,SHENZHEN MINDRAY BIO-MEDICAL ELECTRONICS,"MINDRAY BUILDING,KEJI 12TH ROAD SOUTH,HIGH-TECH",China,0.0,2186.2,USD,32.11,Kg.,252.0,Kg.,85.0,PCE,MINDRAY CREA CREATININE KIT (SARCOSINE OXIDASE METHOD) TYPE : CRE1202,0,CT,,,,,SOEKARNO-HATTA (U),HONG KONG,GARUDA INDONESIA,,0,,,China,,,,,,,,7337,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
7388,2021-08-25 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,5724000.0,IDR,2.77,Kg.,1009.3,Kg.,24.0,PCE,09370064190 SARS-COV-2 EXTRACTION SOLUTION,0,PK,,,,,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX AIRLINE,,0,,,Germany,,,,,,,,7388,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
7449,2021-08-24 03:00:00,38220090,Lain-lain,PT. RAJAERBA INDOCHEM,"JL. WARUNG BUNCIT RAYA NOMOR 8, KEL.DUREN TIGA, KEC.PANCORAN, KOTA ADM",ID - Indonesia,.,.,.,.,"CTK BIOTECH, INC","13855 STOWE DRIVE POWAY, CA 92064, USA",United States,0.0,24742.0,USD,16.93,Kg.,20.1,Kg.,100.0,KT,ARIDIA COVID - 19 REAL TIME PCR TEST,0,PK,,,,,SOEKARNO-HATTA (U),SAN DIEGO,K-MILE AIR,,0,,,United States,,,,,,,,7449,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
7482,2021-08-24 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,32615.7,USD,251.16,Kg.,2118.0,Kg.,162.0,EA,6S6022 ARC SARS COV2 IGGII QUANT 100T,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,7482,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
7547,2021-08-24 03:00:00,38220090,Lain-lain,PT. SANSICO NATURA RESOURCES,GRAND ITC PERMATA HIJAU KANTO DIAMOND NO.11-12 JL. ART PERMATA HIJAU,ID - Indonesia,.,.,.,.,"ZHONGJIN HUABAO (HK) INVESTMENT CO., LTD","UNIT 2002C,20/F,MULTIFIELD COMMERCIAL CENTER,426",China,0.0,119822.0,USD,232.0,Kg.,232.0,Kg.,10008.0,PCE,DIRECTDETECTTM SARS-COV-2 DETECTION KIT (PCR-FLUORESCENCE PROBE) -,0,PK,,,,,SOEKARNO-HATTA (U),SHANGHAI,FEDERAL EXPRESS C,,0,,,China,,,,,,,,7547,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
7551,2021-08-24 03:00:00,38220090,Lain-lain,PT. RAJAERBA INDOCHEM,"JL.WARUNG BUNCIT RAYA NOMOR 8, KEL.DUREN TIGA, KEC.PANCORAN, KOTA ADM",ID - Indonesia,.,.,.,.,"BEIJING LEPU MEDICAL TECHNOLOGY CO., LTD","BUILDING 3,NO. 37 CHAOQIAN ROAD, CHANGPING TECH.",China,0.0,158123.0,USD,485.0,Kg.,485.0,Kg.,50112.0,PCE,REIGED DIAGNOSTICS SARS-COV-2 NUCLEIC ACID TEST KIT (PCR FLUORESCENCE PROBE METHOD),0,PK,,,,,SOEKARNO-HATTA (U),BEIJING,KOREAN AIRLINES,,0,,,China,,,,,,,,7551,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
7570,2021-08-24 03:00:00,38220090,Lain-lain,PT. BIOMEDIKAL INDOPHARM NUSANTARA,"JALAN GRIYA INTI BLOK O NO.72, KEL. SUNTER AGUNG, KEC. TANJUNG PRIOK K",ID - Indonesia,.,.,.,.,"QINGDAO HIGHTOP BIOTECH CO.,LTD","NO.369 HEDONG ROAD, HI-TECH INDUSTRIAL DEVELOPMENT",China,0.0,186480.0,USD,1560.67,Kg.,1988.0,Kg.,100800.0,PCE,SARS-COV-2 IGM/IGG ANTIGEN RAPID TEST,0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,CHINA SOUTHERN AI,,0,,,China,,,,,,,,7570,Trade Atlas - 01-03-2022 - File ID 3341355287.xlsx
