,index,paproduct detailno,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name,Matching P Tags,Top P Score Reports,Matching M Tags,Top M Score Reports,Top P Match Score,Top M Match Score,Top Agg Match (P&M),Top P Match UIDs,Top M Match UIDs,Top Agg Match UIDs
612,18161,18162,28-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS GMBH,,Germany,1715.44,0.0,USD,0.0,,0.0,,8.0,KG,ANTISARSCOV2 ELECSYS COBAS E 200 QTY 8 PCS BATCH NO 55891801 MFG DT 17.5.21 EXP DT 31.8.21,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,18162,Pakistan Trade Atlas All 2021 HS 382200.csv,elecsys | elecsys,{'elecsys': 20} | {'elecsys': 20},"diagnostics,gmbh,roche | diagnostics,gmbh,roche | diagnostics,gmbh,roche","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",10.0,25.0,63.333333333333336,256 | 777,893 | 911 | 914,893 | 911
613,18180,18181,28-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS GMBH,,Germany,107.22,0.0,USD,0.0,,0.0,,3.0,KG,ANTISARSCOV2 PC ELECSYS  QTY 3 PCS BATCH NO 55612801 MFG DT 4.5.21 EXP DT 31.8.21,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,18181,Pakistan Trade Atlas All 2021 HS 382200.csv,elecsys | elecsys,{'elecsys': 20} | {'elecsys': 20},"diagnostics,gmbh,roche | diagnostics,gmbh,roche | diagnostics,gmbh,roche","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",10.0,25.0,63.333333333333336,256 | 777,893 | 911 | 914,893 | 911
614,18186,18187,28-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS GMBH,,Germany,2787.59,0.0,USD,0.0,,0.0,,13.0,KG,ANTISARSCOV2 ELECSYS COBAS E 200 QTY 13 PCS BATCH NO 55891801 MFG DT 17.5.21 EXP DT 31.8.21,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,18187,Pakistan Trade Atlas All 2021 HS 382200.csv,elecsys | elecsys,{'elecsys': 20} | {'elecsys': 20},"diagnostics,gmbh,roche | diagnostics,gmbh,roche | diagnostics,gmbh,roche","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",10.0,25.0,63.333333333333336,256 | 777,893 | 911 | 914,893 | 911
615,18241,18242,28-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS GMBH,,Germany,1072.15,0.0,USD,0.0,,0.0,,5.0,KG,ANTISARSCOV2 ELECSYS COBAS E 200 QTY 5 PCS BATCH NO 55891801 MFG DT 17.5.21 EXP DT 31.8.21,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,18242,Pakistan Trade Atlas All 2021 HS 382200.csv,elecsys | elecsys,{'elecsys': 20} | {'elecsys': 20},"diagnostics,gmbh,roche | diagnostics,gmbh,roche | diagnostics,gmbh,roche","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",10.0,25.0,63.333333333333336,256 | 777,893 | 911 | 914,893 | 911
616,18291,18292,26-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,63.01,0.0,USD,0.0,,0.0,,1.0,KG,ARC SARSCOVID2   CONTROL  OUS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,18292,Pakistan Trade Atlas All 2021 HS 382200.csv,control,{'control': '1ea'},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",0.25,10.5,10.5,1251,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
617,18368,18369,25-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,TIB MOLBIOL,,Germany,166.41,0.0,USD,0.0,,0.0,,1.0,KG,"LIGHT MIX KIT SARBECOVIRUS SARSCOV2 QTY 1 PCS EXEMPTION OF SRO 1251, 1257 AND 1241 SERIAL  10",0.0,,,,,,KPFI,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,18369,Pakistan Trade Atlas All 2021 HS 382200.csv,"10 | mix,light","{'10': '1ea'} | {'mix,light': '1ea'}",,,0.5,0.0,0.5,1273 | 1411,,1273 | 1411
618,18370,18371,25-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,SHENZHEN LIFOTRONIC TECHNOLOGY,,China,98338.0,0.0,USD,0.0,,0.0,,4000.0,KG,DIAGNOSTICS REAGENTS SARS COV2 ANTIGEN KITS 25TESTKIT QTY4000 KITS,0.0,,,,,,KPAF,,,,0.0,,,,,,,,,,,18371,Pakistan Trade Atlas All 2021 HS 382200.csv,antigen | antigen,{'antigen': 4} | {'antigen': 4},technology | technology | technology | technology,{'technology': '1ea'} | {'technology': '1ea'} | {'technology': '1ea'} | {'technology': '1ea'},4.0,0.5,4.666666666666667,44 | 187,933 | 897 | 384 | 819,806
619,18423,18424,24-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",TAHIR SCIENTIFIC SUPPLIES,PESHAWAR,PK - Pakistan,.,.,.,.,,,Turkey,3000.0,0.0,USD,0.0,,0.0,,300.0,KG,COVID 19 ANTIGEN RAPID TEST SARS  COVID 2 IMMUNOCHROMATOGRAPHY LOT CCOV 201.21CRD.02 EXP 052023 BRAND  CHIL ORIGIN  TURKEY  TOTAL PCS  29200 TOTAL WEIGHT300 KGS,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,18424,Pakistan Trade Atlas All 2021 HS 382200.csv,"antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid","{'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4}",,,8.0,0.0,8.0,171 | 209 | 550 | 618 | 648 | 1245 | 613 | 1243 | 643 | 1074 | 185,,171 | 209 | 550 | 618 | 648 | 1245 | 613 | 1243 | 643 | 1074 | 185
620,18424,18425,24-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOORA PHARMA,"G-143, Defence View, Phase-II, Shaheed-e-Millat Expressway,",PK - Karachi,+92 2135388251,+92 2135388249,info@hoorapharma.com,www.hoorapharma.com,GENRUI BIOTECH INC,,China,144000.0,0.0,USD,0.0,,0.0,,5000.0,KG,"NUCLEIC ACID EXTRATCTION KIT 48TKIT,INCLUDING 6 STRIPS 8SET MAGNETIC ROD COVER",0.0,,,,,,KPAF,,,,0.0,,,,,,,,,,,18425,Pakistan Trade Atlas All 2021 HS 382200.csv,"strips | nucleic,acid","{'strips': 4} | {'nucleic,acid': '1ea'}","genrui,biotech | genrui,biotech | genrui,biotech | genrui,biotech | genrui,biotech","{'genrui': 20, 'biotech': '1ea'} | {'genrui': 20, 'biotech': '1ea'} | {'genrui': 20, 'biotech': '1ea'} | {'genrui': 20, 'biotech': '1ea'} | {'genrui': 20, 'biotech': '1ea'}",2.0,21.0,21.0,725 | 144,603 | 625 | 816 | 822 | 636,603 | 625 | 816 | 822 | 636
621,18507,18508,23-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",GLOBAL HEALTH CARE,"102 FIRST FLOOR, PLOT NO. 3C, STREET NO. 5, BADARCOMMERCIAL D.H.A. PHASE - V, EXT. KARAC",PK - Pakistan,.,.,.,.,VI SOLE FZC,,South Korea,522.0,0.0,USD,0.0,,0.0,,10.0,KG,COVID19 Ab QUANTATIVE TEST OF SARSCOV2 NEUTRALIZING AB IN HUMAN BLOODSERIUMPLASMA  LOT NOWHRCC65 EXP0212022 25 TEST PER KIT QTY01 KIT      REST OF THE ITEMS QUNATITYDES,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,18508,Pakistan Trade Atlas All 2021 HS 382200.csv,ab | ab,{'ab': '1ea'} | {'ab': '1ea'},,,0.5,0.0,0.5,1081 | 141,,1081 | 141
622,18509,18510,23-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ALLIED BUSINESS SYSTEM,RAWALPINDI,PK - Pakistan,.,.,.,.,"GETEIN BIOTECH,INC.",,China,337.5,0.0,USD,0.0,,0.0,,9.2,KG,COVID19 PRODUCTSOne Step Test for Novel Coronavirus2019nCoV IgMIgG antibody Colloidal Gold    COVID19 PRODUCTSOne Step Test for SARSCoV2AntigenColloidal Gold,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,18510,Pakistan Trade Atlas All 2021 HS 382200.csv,"igmigg,step,antibody","{'antibody': 4, 'igmigg,step': '1ea'}",getein,{'getein': 20},3.0,10.0,21.0,1167,817,817
623,18510,18511,23-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",JB SCIENTIFIC,,PK - Pakistan,.,.,.,.,NOVATEC IMMUNDIAGNOSTICA GMBH,,Singapore,2460.38,0.0,USD,0.0,,0.0,,5.0,KG,GSD NOVA TYPE II SARSCOV2RTPCR96 WELLS QTY5.00 KIT,0.0,,,,,,KPFI,,THAHEEM BROTHERS,,0.0,,,,,,,,,,,18511,Pakistan Trade Atlas All 2021 HS 382200.csv,gsd | gsd,{'gsd': 20} | {'gsd': 20},gmbh | gmbh | gmbh | gmbh,{'gmbh': 4} | {'gmbh': 4} | {'gmbh': 4} | {'gmbh': 4},6.666666666666667,2.0,6.666666666666667,317 | 1395,244 | 188 | 514 | 515,317 | 1395
624,18549,18550,22-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOORA PHARMA,"G-143, Defence View, Phase-II, Shaheed-e-Millat Expressway,",PK - Karachi,+92 2135388251,+92 2135388249,info@hoorapharma.com,www.hoorapharma.com,SIEMENS HEALTHCARE DIAGNOSTICS PRODUCTS GMBH,,Germany,1600.0,0.0,USD,0.0,,0.0,,5.0,KG,ITEMS SERIAL NO.116 CENTAUR COV2T 100T,0.0,,,,,,KPAF,,,,0.0,,,,,,,,,,,18550,Pakistan Trade Atlas All 2021 HS 382200.csv,100t | centaur,{'100t': '1ea'} | {'centaur': '1ea'},"diagnostics,siemens,healthcare | diagnostics,siemens,healthcare","{'siemens': 20, 'diagnostics,healthcare': '1ea'} | {'siemens': 20, 'diagnostics,healthcare': '1ea'}",0.3333333333333333,22.0,44.5,309 | 765,26 | 61,26
625,18559,18560,22-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS CORP,,United States,519200.0,0.0,USD,0.0,,0.0,,100.0,KG,KIT COBAS 68008800 SARSCOV2 480T QTY 100 PCS BATCH NO H12266 MFG DT 9.5.21 EXP DT 31.3.22,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,18560,Pakistan Trade Atlas All 2021 HS 382200.csv,cobas | cobas | cobas,{'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'},"diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",0.5,21.0,43.0,131 | 132 | 133,131 | 132 | 133 | 252 | 256 | 643 | 647,131 | 132 | 133
626,18590,18591,22-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS CORP,,United States,8391.38,0.0,USD,0.0,,0.0,,47.0,KG,KIT COBAS 68008800 SARSCOV2 RMC QTY 47 PCS BATCH NO H00547 MFG DT 5.3.21 EXP DT 31.3.22,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,18591,Pakistan Trade Atlas All 2021 HS 382200.csv,cobas | cobas | cobas,{'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'},"diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",0.5,21.0,43.0,131 | 132 | 133,131 | 132 | 133 | 252 | 256 | 643 | 647,131 | 132 | 133
627,18594,18595,22-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS CORP,,United States,106450.0,0.0,USD,0.0,,0.0,,50.0,KG,KIT COBAS 68008800 SARSCOV2 192T QTY 50 PCS BATCH NO H12266 MFG DT 7.5.21 EXP DT 31.3.22,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,18595,Pakistan Trade Atlas All 2021 HS 382200.csv,cobas | cobas | cobas,{'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'},"diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",0.5,21.0,43.0,131 | 132 | 133,131 | 132 | 133 | 252 | 256 | 643 | 647,131 | 132 | 133
628,18604,18605,22-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MIAN SCIENTIFIC CORPORATION (PVT) LTD,"54-UPPER FLOOR CHABURJI CENTER MULTAN ROAD,LAHORE",PK - Pakistan,.,.,.,.,SHENZHEN RUI UI INTERNATIONAL TRANSPORT AGENT,,China,162.0,0.0,USD,0.0,,0.0,,36.0,KG,COVID 19 ICT RAPID TEST  120KITS,0.0,,,,,,KPAF,,"SINDH GREEN ENTERPRISES,",,0.0,,,,,,,,,,,18605,Pakistan Trade Atlas All 2021 HS 382200.csv,rapid,{'rapid': 4},international | international | international | international,{'international': '1ea'} | {'international': '1ea'} | {'international': '1ea'} | {'international': '1ea'},4.0,0.5,4.0,1173,405 | 657 | 675 | 674,1173
629,18674,18675,21-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS CORP,,United States,8391.38,0.0,USD,0.0,,0.0,,47.0,KG,KIT COBAS 68008800 SARSCOV2 RMC QTY 47 PCS BATCH NO H04243 MFG DT 15.3.21 EXP DT 28.2.22 EXEMPTION OF SRO 1251  1257 AND 1241 S.NO. 10,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,18675,Pakistan Trade Atlas All 2021 HS 382200.csv,10 | cobas | cobas | cobas,{'10': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'},"diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",0.5,21.0,43.0,1273 | 131 | 132 | 133,131 | 132 | 133 | 252 | 256 | 643 | 647,131 | 132 | 133
630,18681,18682,21-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS GMBH,,Germany,192.4,0.0,USD,0.0,,0.0,,10.0,KG,ANTI SARS COV 2 PC ELECSYS QTY 10 PCS BATCH NO 54863401 MFG DT 6421 EXP DT 301121,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,18682,Pakistan Trade Atlas All 2021 HS 382200.csv,"anti,elecsys","{'anti': 20, 'elecsys': 20}","diagnostics,gmbh,roche | diagnostics,gmbh,roche | diagnostics,gmbh,roche","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",40.0,25.0,90.0,777,893 | 911 | 914,893 | 911
631,18697,18698,21-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,478750.0,0.0,USD,0.0,,0.0,,5000.0,KG,PANBIO COVID19 AG RAPID T DEVICE 25T NP41FK10,0.0,,,,,,KPFI,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,18698,Pakistan Trade Atlas All 2021 HS 382200.csv,"device,rapid,panbio,ag","{'panbio': 20, 'rapid': 4, 'ag': 4, 'device': 1}","diagnostics,abbott,korea","{'abbott': 20, 'diagnostics,korea': '1ea'}",14.5,11.0,41.33333333333333,484,835,835
632,18732,18733,21-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS CORP,,United Kingdom,415360.0,0.0,USD,0.0,,0.0,,80.0,KG,KIT COBAS 68008800 SARSCOV2 480T QTY 80 PCS BATCH NO H00366 MFG DT 9.2.21 EXP DT 31.12.21 EXEMPTION OF SRO 1251  1257 AND 1241 S.NO. 10,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,18733,Pakistan Trade Atlas All 2021 HS 382200.csv,10 | cobas | cobas | cobas,{'10': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'},"diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",0.5,21.0,43.0,1273 | 131 | 132 | 133,131 | 132 | 133 | 252 | 256 | 643 | 647,131 | 132 | 133
633,18737,18738,21-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS GMBH,,Germany,107.22,0.0,USD,0.0,,0.0,,3.0,KG,ANTISARSCOV2 PC ELECSYS QTY 3 PCS BATCH NO 55612801 MFG DT 4.5.21 EXP DT 31.8.21,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,18738,Pakistan Trade Atlas All 2021 HS 382200.csv,elecsys | elecsys,{'elecsys': 20} | {'elecsys': 20},"diagnostics,gmbh,roche | diagnostics,gmbh,roche | diagnostics,gmbh,roche","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",10.0,25.0,63.333333333333336,256 | 777,893 | 911 | 914,893 | 911
634,18749,18750,21-06-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS CORP,,United States,181720.0,0.0,USD,0.0,,0.0,,35.0,KG,KIT COBAS 68008800 SARSCOV2 480T QTY 35 PCS BATCH NO H04507 MFG DT 9.2.21 EXP DT 31.12.21 EXEMPTION OF SRO 1251  1257 AND 1241 S.NO. 10,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,18750,Pakistan Trade Atlas All 2021 HS 382200.csv,10 | cobas | cobas | cobas,{'10': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'} | {'cobas': '1ea'},"diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",0.5,21.0,43.0,1273 | 131 | 132 | 133,131 | 132 | 133 | 252 | 256 | 643 | 647,131 | 132 | 133
